,R0_v_mean,R0_y_mean,w_v_mean,w_y_mean,cv_mean,cy_mean,tv_0_mean,ty_0_mean,det_prob_v_mean,det_prob_y_mean,confirmed_dispersion_v_mean,confirmed_dispersion_y_mean,S_rate_ini_mean,Rcv_rate_ini_mean,Rcy_rate_ini_mean,Rv_rate_ini_mean,Ry_rate_ini_mean,R_rate_ini_mean,R0_v_std,R0_y_std,w_v_std,w_y_std,cv_std,cy_std,tv_0_std,ty_0_std,det_prob_v_std,det_prob_y_std,confirmed_dispersion_v_std,confirmed_dispersion_y_std,S_rate_ini_std,Rcv_rate_ini_std,Rcy_rate_ini_std,Rv_rate_ini_std,Ry_rate_ini_std,R_rate_ini_std,R0_v_neff,R0_y_neff,w_v_neff,w_y_neff,cv_neff,cy_neff,tv_0_neff,ty_0_neff,det_prob_v_neff,det_prob_y_neff,confirmed_dispersion_v_neff,confirmed_dispersion_y_neff,S_rate_ini_neff,Rcv_rate_ini_neff,Rcy_rate_ini_neff,Rv_rate_ini_neff,Ry_rate_ini_neff,R_rate_ini_neff,R0_v_rhat,R0_y_rhat,w_v_rhat,w_y_rhat,cv_rhat,cy_rhat,tv_0_rhat,ty_0_rhat,det_prob_v_rhat,det_prob_y_rhat,confirmed_dispersion_v_rhat,confirmed_dispersion_y_rhat,S_rate_ini_rhat,Rcv_rate_ini_rhat,Rcy_rate_ini_rhat,Rv_rate_ini_rhat,Ry_rate_ini_rhat,R_rate_ini_rhat,bv_log_likelihood_mean,bv_log_likelihood_std,by_log_likelihood_mean,by_log_likelihood_std,runtime,bv_rmse,by_rmse,bv_mape,by_mape,bv_mae,by_mae,bv_corr,by_corr,bv_r2,by_r2,file_num,log_likelihood_sum,log_likelihood_std,neff_mean,rhat_mean
20,2.198,1.218,0.883,0.237,0.869,0.89,13.057,15.051,0.703,0.679,1.824,0.588,0.388,0.092,0.012,0.31,0.252,0.142,0.02,0.013,0.02,0.013,0.02,0.019,0.198,0.174,0.017,0.019,0.088,0.066,0.02,0.007,0.002,0.019,0.019,0.019,1888.0,776.0,1152.0,1465.0,1431.0,1305.0,1107.0,1539.0,1662.0,1590.0,1742.0,1194.0,1649.0,1565.0,1013.0,1592.0,947.0,691.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-740.1893488048671,7.280199894771605,-689.5781166272576,5.589091617295392,0.1008396424187554,657.6966144061464,94.63892509845434,353223500185962.06,0.5417969629160826,174.30718954248366,40.10457516339869,0.0131528576579303,0.6907356495114939,-777.8894519464948,0.4187876607697105,21,-1429.7674654321247,12.869291512066997,1350.4444444444443,1.001111111111111
21,2.786,1.232,0.529,0.562,0.185,0.673,14.848,17.205,0.881,0.914,1.59,0.968,0.725,0.094,0.023,0.237,0.765,0.353,0.02,0.011,0.018,0.017,0.02,0.019,0.187,0.171,0.019,0.019,0.086,0.079,0.02,0.006,0.01,0.02,0.02,0.019,1327.0,741.0,1114.0,1133.0,981.0,1225.0,1142.0,1178.0,1464.0,941.0,908.0,1057.0,1255.0,585.0,922.0,897.0,994.0,1203.0,1.0,1.01,1.01,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-687.05941569779,5.674078550757422,-759.0657668726844,6.03051043962478,0.0725471791293886,1395.81657174601,135.81259314775025,441529375232473.25,0.6836999673958669,292.75816993464053,63.62418300653595,0.0205138889251314,0.5837355921667974,-3507.1754919023547,-0.1969480760338333,22,-1446.1251825704744,11.704588990382202,1059.2777777777778,1.0022222222222221
22,2.383,1.117,0.975,0.765,0.148,0.616,17.761,15.46,0.572,0.631,1.669,1.563,0.546,0.072,0.071,0.461,0.557,0.383,0.021,0.014,0.017,0.019,0.02,0.02,0.192,0.17,0.017,0.018,0.092,0.097,0.019,0.016,0.017,0.02,0.02,0.02,1060.0,1123.0,739.0,1056.0,1015.0,1233.0,1034.0,1212.0,992.0,1141.0,1109.0,1231.0,1185.0,707.0,915.0,878.0,1071.0,1178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-708.3774102033366,7.155063586288889,-877.4919688481383,9.286521071574162,0.096110327773624,600.7245529875497,129.41964473929158,58870583364344.76,0.8236638271759813,156.54575163398692,66.40522875816994,0.1498388071054979,0.4546857500630845,-648.7935195646364,-0.0869151309419391,23,-1585.8693790514749,16.44158465786305,1048.8333333333333,1.0
23,2.038,1.176,0.322,0.206,0.652,0.508,19.722,20.033,0.693,0.781,1.06,1.037,0.448,0.089,0.031,0.424,0.148,0.21,0.02,0.014,0.017,0.015,0.021,0.02,0.195,0.202,0.021,0.019,0.082,0.08,0.021,0.009,0.014,0.019,0.018,0.017,1062.0,1120.0,901.0,1256.0,1244.0,1496.0,1213.0,1256.0,1261.0,1580.0,1094.0,974.0,1604.0,1395.0,944.0,1105.0,784.0,1241.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-590.4492597324615,3.696691283429713,-765.9543869698448,6.647478566382094,0.0769869870609707,402.6191335079179,124.3280961416046,765317583736166.8,0.9640571466042588,147.63398692810458,60.04248366013072,0.5347803524960836,0.3229353401079269,-290.8861106380504,-0.0030758961698535,24,-1356.4036467023063,10.344169849811806,1196.111111111111,1.0005555555555554
24,1.935,1.234,0.311,0.656,0.35,0.639,16.17,19.312,0.445,0.612,0.678,1.354,0.391,0.092,0.016,0.435,0.363,0.734,0.019,0.01,0.015,0.017,0.02,0.02,0.18,0.17,0.019,0.017,0.073,0.085,0.016,0.007,0.006,0.018,0.017,0.018,1000.0,575.0,1039.0,1043.0,1206.0,1273.0,1228.0,1172.0,1135.0,1023.0,1364.0,1018.0,1448.0,564.0,760.0,964.0,1098.0,1162.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,-536.2710644244416,2.5032454186416566,-833.2655297852717,8.66921579165913,0.0795256831248601,208.8959462025754,195.63324362968552,529835250278883.4,0.8874149531559802,56.372549019607845,80.83660130718954,0.4980090340804705,0.4322971949543103,-77.57504427155807,-1.4835936412418502,25,-1369.5365942097133,11.172461210300787,1059.5555555555557,1.0016666666666667
25,1.351,1.249,0.582,0.299,0.263,0.731,17.02,18.491,0.489,0.582,0.65,0.939,0.645,0.062,0.014,0.683,0.444,0.506,0.017,0.001,0.018,0.013,0.02,0.019,0.176,0.176,0.019,0.017,0.071,0.087,0.018,0.018,0.004,0.019,0.019,0.018,1417.0,1136.0,1180.0,1213.0,1104.0,1216.0,1716.0,1337.0,1223.0,1327.0,1292.0,1266.0,1570.0,957.0,895.0,1285.0,1425.0,1273.0,1.01,1.01,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,1.01,-532.067969244699,2.4802594736006056,-752.132829188915,8.618986468793864,0.0702567121055391,185.85680850583296,133.14995968721087,353223500185922.3,0.7459641956000249,52.46732026143791,65.70588235294117,0.6435688931019584,0.453269409824029,-61.19873620105033,-0.1504753197103745,26,-1284.2007984336142,11.09924594239447,1268.4444444444443,1.0033333333333332
26,2.774,1.23,0.728,0.972,0.413,0.715,13.655,17.412,0.876,0.914,1.698,1.345,0.355,0.093,0.027,0.212,0.739,0.517,0.02,0.012,0.019,0.016,0.02,0.019,0.195,0.163,0.018,0.018,0.086,0.087,0.017,0.006,0.013,0.018,0.019,0.019,1271.0,955.0,1309.0,711.0,1420.0,1835.0,1344.0,1386.0,1463.0,1061.0,1240.0,1106.0,1320.0,851.0,918.0,971.0,1492.0,1454.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01,-708.9158377178534,6.183503755761713,-830.8794722738529,6.289000274732828,0.0984340336587693,1039.346417461568,209.5475206216786,382658791868138.8,0.8674048086806098,254.70261437908496,85.98039215686275,-0.0102055033466969,0.5741630437881605,-1944.1148826163349,-1.8494450164287324,27,-1539.7953099917063,12.472504030494541,1228.1666666666667,1.001111111111111
27,2.159,1.248,0.121,0.33,0.924,0.198,17.126,17.253,0.113,0.402,0.372,1.395,0.775,0.095,0.013,0.714,0.456,0.768,0.02,0.002,0.013,0.012,0.019,0.019,0.192,0.174,0.011,0.015,0.072,0.096,0.017,0.005,0.003,0.019,0.018,0.017,1251.0,841.0,937.0,1227.0,855.0,1471.0,1129.0,1444.0,1101.0,1013.0,1141.0,1344.0,1337.0,676.0,943.0,1064.0,1515.0,1259.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-492.13762701757815,6.5570472290904585,-838.8565881815914,10.4639063467435,0.0831037251816855,19.888496363015967,115.4880663274448,382658791868081.9,0.7199186263185242,11.104575163398692,55.38562091503268,0.8761111662807967,0.5563898637914316,0.2877564738932803,0.1344952662160679,28,-1330.9942151991695,17.020953575833957,1141.5555555555557,1.0005555555555554
28,1.504,1.246,0.221,0.288,0.279,0.879,17.598,15.698,0.42,0.588,0.658,0.684,0.572,0.079,0.013,0.575,0.495,0.262,0.017,0.004,0.013,0.013,0.02,0.019,0.187,0.17,0.02,0.018,0.075,0.079,0.017,0.013,0.003,0.018,0.019,0.018,1294.0,1102.0,1266.0,1344.0,1445.0,1442.0,1130.0,1367.0,1130.0,1292.0,1214.0,1306.0,1304.0,1015.0,1068.0,1539.0,1361.0,1466.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-531.5124591517125,4.398189343906813,-709.6837254410464,8.002562582395495,0.0854693547222349,100.36910638408548,91.54496377276504,735882292054004.0,0.5403004968982991,36.7124183006536,42.888888888888886,0.639807794682547,0.7078675152447867,-17.139475484148775,0.4561687718652176,29,-1241.196184592759,12.400751926302307,1282.5,1.0005555555555554
29,2.182,1.107,0.59,0.473,0.801,0.888,20.494,17.823,0.335,0.467,0.992,1.336,0.233,0.093,0.013,0.704,0.302,0.31,0.02,0.014,0.019,0.019,0.02,0.019,0.179,0.169,0.015,0.016,0.082,0.095,0.017,0.007,0.003,0.019,0.017,0.018,1488.0,858.0,1249.0,1492.0,1067.0,1313.0,1261.0,1118.0,1317.0,1162.0,956.0,1285.0,1394.0,537.0,1096.0,1100.0,1015.0,1453.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-588.1464480005349,4.7776151608467785,-830.3783206781244,10.204115761880283,0.0682622758547465,158.27538671320846,114.66209236202086,88305875046482.25,0.6773540971548291,66.27450980392157,48.87581699346405,0.6325295824179452,0.5401681908465312,-44.10777199489925,0.1468312237381968,30,-1418.5247686786593,14.981730922727062,1175.611111111111,1.0
30,1.553,1.212,0.659,0.953,0.58,0.444,13.95,15.784,0.537,0.661,1.001,1.606,0.276,0.095,0.024,0.623,0.802,0.818,0.018,0.014,0.02,0.018,0.02,0.019,0.186,0.17,0.019,0.017,0.089,0.09,0.017,0.005,0.011,0.018,0.019,0.018,1029.0,652.0,1277.0,489.0,1039.0,1220.0,1363.0,966.0,1320.0,1362.0,1079.0,1010.0,1263.0,798.0,1115.0,1050.0,1130.0,1373.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.01,1.0,-590.1273223746111,6.212494248652861,-889.8223853202129,9.168893860130424,0.0776991635560989,238.34673621987497,115.45614282069482,353223500185923.06,0.8043386233359852,66.84967320261438,61.18300653594771,0.4428648341370778,0.7404524111555679,-101.29232000963658,0.1349736901488498,31,-1479.9497076948242,15.381388108783286,1085.2777777777778,1.0016666666666667
31,1.96,1.21,0.601,0.225,0.147,0.258,21.368,16.026,0.899,0.897,0.939,0.35,0.224,0.035,0.056,0.752,0.12,0.278,0.02,0.013,0.019,0.011,0.021,0.019,0.185,0.174,0.02,0.019,0.076,0.043,0.016,0.016,0.014,0.019,0.012,0.017,1307.0,940.0,1642.0,1895.0,1389.0,1253.0,1135.0,1725.0,1527.0,1301.0,1443.0,1019.0,919.0,904.0,1029.0,1046.0,557.0,1115.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.01,1.0,1.0,1.0,-572.1786660003559,3.06197689817873,-641.1095373654541,2.0005629008621524,0.1103179172674814,484.1819713419212,124.77264945607102,706447000371846.4,0.720812244982806,127.62418300653594,53.95751633986928,0.5489396381746853,0.6744900877408644,-421.1257435129533,-0.0102620102595021,32,-1213.28820336581,5.0625397990408825,1230.3333333333333,1.0016666666666667
32,1.295,1.062,0.149,0.849,0.954,0.727,12.306,18.339,0.838,0.938,1.153,1.082,0.872,0.047,0.056,0.25,0.759,0.112,0.017,0.055,0.013,0.042,0.02,0.019,0.176,0.177,0.021,0.021,0.077,0.093,0.019,0.02,0.024,0.021,0.028,0.012,18.0,3.0,18.0,3.0,750.0,1623.0,448.0,21.0,1122.0,9.0,1309.0,8.0,6.0,7.0,4.0,7.0,4.0,12.0,1.09,1.83,1.08,1.8,1.0,1.0,1.0,1.07,1.0,1.16,1.01,1.18,1.25,1.22,1.56,1.22,1.54,1.14,-608.4666704402351,4.380127215479287,-781.0795799006072,8.591311755837154,0.1103507734007305,268.9012714563649,172.95658528126896,2031035126069053.2,0.7720731139405572,93.87254901960785,73.25490196078431,0.2838974445631872,0.5143184763067332,-129.19980127989456,-0.9411962004339912,33,-1389.5462503408423,12.971438971316442,298.44444444444446,1.2305555555555554
33,1.986,1.248,0.254,0.239,0.042,0.352,14.172,15.226,0.519,0.618,0.863,0.277,0.359,0.097,0.011,0.698,0.326,0.233,0.021,0.002,0.014,0.01,0.017,0.02,0.188,0.16,0.02,0.017,0.079,0.041,0.017,0.003,0.002,0.018,0.015,0.016,1188.0,830.0,1210.0,1329.0,760.0,1306.0,1080.0,1095.0,1203.0,1208.0,1398.0,1196.0,1428.0,884.0,1055.0,919.0,1082.0,1088.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-563.8172629894343,4.214836908701688,-623.4583248130394,6.347058233552328,0.0924316932095421,206.3442060551956,104.4991400033412,794752875418325.0,0.5201332548111746,61.0,44.369281045751634,0.3952661067588595,0.781200909325564,-75.66712322792618,0.2913681622411779,34,-1187.2755878024736,10.561895142254016,1125.5,1.0005555555555556
34,1.513,1.099,0.581,0.349,0.26,0.11,20.458,17.171,0.488,0.557,0.843,0.775,0.699,0.035,0.031,0.824,0.148,0.368,0.018,0.015,0.018,0.017,0.02,0.02,0.184,0.172,0.018,0.018,0.078,0.079,0.019,0.016,0.013,0.019,0.017,0.017,1638.0,1043.0,1094.0,1545.0,1343.0,1237.0,1899.0,1191.0,1594.0,1480.0,1437.0,1336.0,1281.0,743.0,1033.0,1329.0,645.0,2054.0,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-560.2898110201808,4.215295477738686,-726.483312516137,7.505726420784068,0.079808578160074,221.6683657608477,105.19531321103916,382658791868082.8,0.528712822546203,60.37581699346405,45.826797385620914,0.5516669708266199,0.5775756590493774,-87.47733825824129,0.281894901823935,35,-1286.7731235363176,11.721021898522753,1329.0,1.0016666666666667
35,2.298,1.185,0.751,0.222,0.144,0.694,17.004,15.766,0.286,0.326,1.259,0.781,0.415,0.096,0.012,0.89,0.103,0.258,0.021,0.014,0.023,0.014,0.019,0.019,0.179,0.165,0.014,0.014,0.102,0.087,0.019,0.004,0.002,0.008,0.002,0.017,1226.0,865.0,776.0,997.0,1127.0,1003.0,959.0,991.0,744.0,1094.0,761.0,983.0,798.0,681.0,591.0,725.0,908.0,1214.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-647.7072277020084,11.06217313574992,-726.8743843363407,9.851062936861457,0.1361076485448413,130.56926016236136,113.3121592100186,1.5072025016838164,0.5112310118891851,52.990196078431374,48.38235294117647,0.7322971388523029,0.6268407305977998,-29.69774658115575,0.1668019238206302,36,-1374.581612038349,20.913236072611376,913.5,1.001111111111111
36,1.731,1.075,0.211,0.433,0.582,0.898,20.223,13.688,0.848,0.931,1.076,0.714,0.702,0.087,0.018,0.819,0.355,0.373,0.017,0.013,0.014,0.019,0.02,0.018,0.209,0.176,0.02,0.02,0.082,0.078,0.019,0.01,0.008,0.02,0.019,0.017,1530.0,906.0,1189.0,1281.0,1030.0,1425.0,1484.0,1241.0,1336.0,1458.0,1017.0,1731.0,1362.0,781.0,1131.0,1183.0,964.0,1329.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.01,1.0,1.0,-595.905699369144,4.96488540170034,-717.6961175787426,7.572775883153363,0.0649821660253736,251.67328260359812,88.47428635714012,1795552792611770.5,0.6776028262367645,85.01307189542484,45.77124183006536,0.5495377213698405,0.7689183335380012,-113.05093167572866,0.4920401755239011,37,-1313.6018169478866,12.537661284853703,1243.2222222222222,1.0022222222222221
37,1.313,1.098,0.759,0.8,0.415,0.031,13.674,16.023,0.627,0.702,1.013,1.134,0.622,0.057,0.03,0.739,0.581,0.647,0.017,0.014,0.019,0.019,0.019,0.014,0.181,0.163,0.019,0.018,0.083,0.088,0.019,0.018,0.014,0.019,0.02,0.019,522.0,1446.0,1112.0,1157.0,873.0,771.0,1307.0,1357.0,1215.0,1302.0,1126.0,1080.0,1124.0,1070.0,995.0,1147.0,1162.0,1164.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-592.5028262013446,5.696671688505902,-799.7828535114256,6.72595110990045,0.0761652743154101,257.3110195547671,128.13086906691586,353223500185923.06,0.7404251918076695,68.34640522875817,61.12418300653595,0.4486751634603461,0.6945108850935955,-118.2178762943979,-0.0653756626667954,38,-1392.2856797127702,12.422622798406351,1107.2222222222222,1.0016666666666667
38,1.731,1.197,0.625,0.84,0.566,0.806,15.46,19.516,0.838,0.928,1.207,1.496,0.352,0.089,0.02,0.401,0.769,0.692,0.022,0.014,0.021,0.018,0.02,0.019,0.195,0.164,0.021,0.019,0.091,0.087,0.021,0.009,0.009,0.019,0.021,0.02,1382.0,998.0,1889.0,1467.0,1514.0,1857.0,1710.0,1252.0,1971.0,1600.0,1509.0,1123.0,1776.0,721.0,1089.0,1290.0,1171.0,1297.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-617.309814247176,8.066111584705624,-855.9739663387704,7.41266042518333,0.066233938270145,586.7069296009977,177.97807293159585,412094083550249.7,0.9924556966834104,187.9967320261438,84.41503267973856,0.3288896229617134,0.3534468601243929,-618.8220832000686,-1.0555508659718793,39,-1473.2837805859463,15.478772009888953,1423.111111111111,1.0022222222222221
39,1.561,1.162,0.508,0.709,0.726,0.111,17.775,18.625,0.815,0.918,0.708,1.081,0.438,0.055,0.047,0.719,0.557,0.781,0.017,0.014,0.017,0.019,0.019,0.019,0.19,0.169,0.019,0.019,0.072,0.082,0.018,0.019,0.017,0.02,0.018,0.019,1530.0,1027.0,1634.0,1381.0,1507.0,1394.0,1819.0,1590.0,1516.0,1571.0,1231.0,1574.0,1651.0,1081.0,1029.0,1330.0,1089.0,1056.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-537.4519959680538,2.4029325619487785,-779.472405481885,5.840718748988635,0.0622783841027153,343.5203326649652,223.6294020855133,677011708689684.2,0.9070297700730874,92.90196078431372,93.9640522875817,0.623689903700714,0.468318989366648,-211.4856008401558,-2.2452864255314755,40,-1316.9244014499386,8.243651310937414,1389.4444444444443,1.0005555555555556
40,1.492,1.212,0.664,0.192,0.828,0.768,14.578,15.634,0.722,0.723,0.864,0.393,0.242,0.064,0.022,0.549,0.221,0.114,0.018,0.013,0.018,0.011,0.02,0.019,0.185,0.179,0.019,0.019,0.082,0.05,0.016,0.017,0.009,0.019,0.015,0.01,1438.0,619.0,1322.0,942.0,968.0,1386.0,1556.0,1200.0,1057.0,1302.0,1118.0,1220.0,938.0,1117.0,422.0,1205.0,1030.0,595.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-565.3734878980933,4.145731585251155,-650.4932002479678,4.076456252782006,0.0957907439602746,350.45967479887145,89.7506349313933,441529375232403.6,0.6202452620727807,87.04575163398692,39.908496732026144,0.4518189237345255,0.699669379821426,-220.1570138055264,0.4772785916971803,41,-1215.8666881460613,8.222187838033161,1079.7222222222222,1.0027777777777778
41,2.381,1.247,0.776,0.21,0.038,0.644,15.927,18.285,0.508,0.515,1.787,1.165,0.629,0.09,0.013,0.504,0.445,0.19,0.019,0.002,0.02,0.013,0.016,0.019,0.178,0.19,0.016,0.017,0.09,0.088,0.02,0.008,0.003,0.02,0.019,0.019,1356.0,837.0,948.0,1662.0,644.0,1249.0,1320.0,1078.0,880.0,912.0,1086.0,1357.0,1092.0,1338.0,1028.0,880.0,1436.0,1468.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-735.4378828743603,8.023076889519968,-791.485303308704,7.860235905942206,0.0942708626058366,500.7740169108936,121.96663933679206,88305875046507.81,0.7576707504520445,131.2450980392157,57.92483660130719,0.1165012960959482,0.5433134741771704,-450.5524302973913,0.0346665776833932,42,-1526.9231861830644,15.883312795462174,1142.8333333333333,1.0016666666666667
42,1.4,1.085,0.733,0.86,0.427,0.742,17.488,18.29,0.849,0.94,0.717,1.065,0.188,0.086,0.029,0.668,0.601,0.407,0.018,0.014,0.019,0.019,0.02,0.02,0.17,0.169,0.019,0.02,0.073,0.079,0.017,0.011,0.013,0.019,0.019,0.018,1359.0,1080.0,1134.0,1074.0,1112.0,1412.0,1279.0,1030.0,1067.0,1112.0,1277.0,1163.0,1060.0,695.0,1048.0,861.0,1193.0,1134.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,-539.0979909653158,1.972269911893588,-778.97123274688,5.585460125932135,0.07168199578921,423.8225384729404,250.29647453250053,500399958596723.7,0.9089975304682104,108.5,99.29084967320262,0.6129246943051488,0.5102383926725772,-322.43923910379687,-3.0654132006661445,43,-1318.0692237121957,7.557730037825723,1116.111111111111,1.0016666666666667
43,1.382,1.227,0.536,0.786,0.649,0.942,17.062,14.268,0.83,0.945,0.763,1.327,0.574,0.09,0.024,0.396,0.598,0.799,0.016,0.013,0.018,0.019,0.02,0.019,0.195,0.173,0.02,0.018,0.074,0.093,0.018,0.009,0.011,0.018,0.019,0.019,1140.0,693.0,1197.0,1027.0,1221.0,1157.0,1303.0,1296.0,1312.0,1037.0,1368.0,1189.0,1190.0,841.0,934.0,1271.0,1388.0,1273.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-545.0477456144978,2.44178686504504,-827.99257735536,7.655662773383236,0.0938752133978737,303.5462891771247,184.8994869150207,677011708689684.2,1.0002094231231524,90.0326797385621,78.90196078431373,0.6671453842111977,0.5749881688099244,-164.91072687044735,-1.218536815315416,44,-1373.0403229698577,10.097449638428277,1157.611111111111,1.0005555555555554
44,2.702,1.248,0.307,0.398,0.513,0.81,19.582,14.079,0.516,0.628,1.326,1.316,0.738,0.096,0.013,0.706,0.629,0.689,0.02,0.002,0.019,0.015,0.02,0.019,0.191,0.179,0.019,0.017,0.089,0.094,0.02,0.004,0.003,0.021,0.02,0.02,1586.0,1343.0,1266.0,1205.0,1376.0,1390.0,1711.0,1339.0,1883.0,1212.0,1322.0,1596.0,1674.0,906.0,1364.0,1659.0,2124.0,1614.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-637.3524773512507,5.289216728545771,-824.459135146453,8.917907716432453,0.064853531718254,374.36005745055,69.96977638840313,353223500185934.0,0.6530557174838476,129.02941176470588,39.23856209150327,0.1790941988389792,0.868795881397815,-251.35018092840812,0.6823007424502736,45,-1461.8116124977037,14.207124444978223,1476.111111111111,1.001111111111111
45,1.279,1.057,0.758,0.797,0.939,0.449,13.653,14.684,0.558,0.651,1.197,1.376,0.707,0.096,0.014,0.454,0.46,0.426,0.014,0.042,0.021,0.03,0.02,0.02,0.19,0.164,0.02,0.02,0.097,0.098,0.024,0.004,0.004,0.02,0.024,0.024,404.0,3.0,889.0,3.0,705.0,976.0,646.0,54.0,1156.0,8.0,1034.0,12.0,6.0,554.0,624.0,10.0,6.0,4.0,1.01,1.83,1.02,1.63,1.0,1.0,1.01,1.04,1.0,1.17,1.01,1.12,1.23,1.02,1.01,1.14,1.25,1.52,-621.6853411506601,8.898196418137616,-845.76856918983,10.27328114365558,0.0913091141647762,238.94256085013595,97.98210787716442,353223500185924.1,0.677595354597944,89.5326797385621,48.0,0.5501923131817752,0.6693951080952376,-101.8043846149586,0.3769989419530425,46,-1467.45391034049,19.171477561793196,394.1111111111111,1.1672222222222224
46,2.681,1.248,0.32,0.303,0.563,0.582,16.625,18.676,0.329,0.501,0.833,1.219,0.37,0.093,0.012,0.815,0.278,0.63,0.02,0.002,0.018,0.013,0.02,0.019,0.176,0.185,0.018,0.016,0.081,0.098,0.017,0.006,0.002,0.019,0.017,0.019,1432.0,1273.0,1181.0,1475.0,1135.0,1268.0,1221.0,1407.0,1442.0,1326.0,1268.0,1723.0,1352.0,703.0,1297.0,1091.0,1471.0,1523.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,-558.7834282225726,3.94864465482924,-801.753044055681,10.42080533242004,0.0742682312594519,146.5725578199492,119.97561707618118,353223500185922.75,0.7625594251579253,61.77450980392157,60.39542483660131,0.782061894417883,0.4471040483350145,-37.68387251868128,0.0659261527666298,47,-1360.5364722782538,14.36944998724928,1310.4444444444443,1.0016666666666667
47,1.939,1.198,0.881,0.383,0.218,0.837,21.246,15.33,0.419,0.503,1.255,1.349,0.765,0.091,0.019,0.756,0.3,0.727,0.021,0.013,0.021,0.017,0.02,0.019,0.175,0.169,0.016,0.016,0.09,0.093,0.02,0.008,0.008,0.02,0.022,0.019,1515.0,620.0,1035.0,994.0,1128.0,1220.0,1521.0,1234.0,1252.0,1068.0,1238.0,1216.0,1490.0,680.0,1333.0,1173.0,1325.0,1190.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-634.1917749292535,7.040365534330948,-831.1863973341049,9.696504101732469,0.070811963280042,333.1429873192591,110.932846376665,58870583364323.11,0.6799257856045805,103.44117647058825,52.06209150326797,0.3914686865336452,0.5952945468118626,-198.84162914487703,0.2014253111475665,48,-1465.3781722633585,16.736869636063417,1179.5555555555557,1.0
