,w_v_mean,w_y_mean,cv_mean,cy_mean,tv_0_mean,ty_0_mean,r_mean,S_rate_ini_mean,Rcv_rate_ini_mean,Rcy_rate_ini_mean,Rv_rate_ini_mean,Ry_rate_ini_mean,R_rate_ini_mean,w_v_std,w_y_std,cv_std,cy_std,tv_0_std,ty_0_std,r_std,S_rate_ini_std,Rcv_rate_ini_std,Rcy_rate_ini_std,Rv_rate_ini_std,Ry_rate_ini_std,R_rate_ini_std,w_v_neff,w_y_neff,cv_neff,cy_neff,tv_0_neff,ty_0_neff,r_neff,S_rate_ini_neff,Rcv_rate_ini_neff,Rcy_rate_ini_neff,Rv_rate_ini_neff,Ry_rate_ini_neff,R_rate_ini_neff,w_v_rhat,w_y_rhat,cv_rhat,cy_rhat,tv_0_rhat,ty_0_rhat,r_rhat,S_rate_ini_rhat,Rcv_rate_ini_rhat,Rcy_rate_ini_rhat,Rv_rate_ini_rhat,Ry_rate_ini_rhat,R_rate_ini_rhat,bv_log_likelihood_mean,bv_log_likelihood_std,by_log_likelihood_mean,by_log_likelihood_std,runtime,bv_rmse,by_rmse,bv_mape,by_mape,bv_mae,by_mae,bv_corr,by_corr,bv_r2,by_r2,file_num,log_likelihood_sum,log_likelihood_std,neff_mean,rhat_mean,mae,mape,rmse,S_rate_ini_adjust_mean,Rcv_rate_ini_adjust_mean,Rcy_rate_ini_adjust_mean,Rv_rate_ini_adjust_mean,Ry_rate_ini_adjust_mean,R_rate_ini_adjust_mean,Iv_rate_ini_adjust_mean,Iy_rate_ini_adjust_mean,Jv_rate_ini_adjust_mean,Jy_rate_ini_adjust_mean
185,0.135,0.345,0.016,0.391,13.549,14.303,0.357,0.614,0.01,0.052,0.28,0.235,0.101,0.004,0.006,0.005,0.019,0.117,0.049,0.004,0.014,0.0,0.012,0.012,0.015,0.001,760.0,764.0,822.0,865.0,810.0,697.0,849.0,615.0,628.0,404.0,587.0,399.0,336.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,-1754.9905670151286,34.37186230889343,-4129.418392233137,40.962455165094056,0.2680157712433073,40.66270874342905,86.62143427476246,1501199875790166.5,0.591633139347521,22.166666666666668,40.76797385620915,0.8177856821670766,0.7342221468818414,-1.9772631454336256,0.5130930552734383,579,-5884.408959248265,75.33431747398748,656.6153846153846,1.0015384615384615,62.934640522875824,1501199875790167.0,127.28414301819151,0.47521748552676385,0.007739698461347946,0.04024643199900931,0.2167115569177425,0.1818829138416767,0.07817095445961425,7.739698461347946e-06,7.739698461347946e-06,7.739698461347946e-06,7.739698461347946e-06
186,0.119,0.31,0.19,0.308,15.62,13.916,0.367,0.418,0.01,0.012,0.116,0.103,0.101,0.003,0.005,0.021,0.021,0.117,0.048,0.004,0.006,0.0,0.002,0.004,0.002,0.001,791.0,776.0,886.0,963.0,704.0,695.0,1037.0,348.0,597.0,186.0,405.0,240.0,367.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,1.02,1.0,1.02,1.02,1.02,1.01,-1879.796199412266,31.631453532941624,-4152.0478251988725,31.79630911147365,0.2468351619773441,38.416788949658645,88.9056193405501,1942729251022568.8,0.5732583224148764,21.836601307189543,41.830065359477125,0.7525175098880279,0.7181221622685819,-1.657459982526753,0.4870752548172123,3421,-6031.844024611139,63.427762644415274,615.0,1.0084615384615383,63.66666666666667,1942729251022569.2,127.32240829020876,0.5499710541550444,0.013157202252513026,0.01578864270301563,0.1526235461291511,0.13551918320088416,0.13288774275038157,1.3157202252513026e-05,1.3157202252513026e-05,1.3157202252513026e-05,1.3157202252513026e-05
187,0.112,0.289,0.126,0.785,14.563,13.575,0.379,0.763,0.011,0.013,0.348,0.311,0.102,0.003,0.005,0.02,0.02,0.128,0.052,0.004,0.016,0.001,0.003,0.012,0.011,0.002,1429.0,1146.0,978.0,1245.0,1226.0,1386.0,1348.0,651.0,628.0,338.0,676.0,753.0,628.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1957.910798684558,33.784574042160216,-4011.769400142842,33.009093069044525,0.5663683656189177,39.14713739231863,88.19397071562338,2031035126069048.8,0.5949595738765233,23.00326797385621,42.294117647058826,0.7801472253360615,0.7267586712889502,-1.7594633484112774,0.4952538440865681,1627,-5969.6801988274,66.79366711120474,956.3076923076923,1.0007692307692309,65.29738562091504,2031035126069049.2,127.341108107942,0.49288132089610087,0.007105759541097129,0.008397715821296607,0.22480039275470914,0.20089920157101882,0.06588977029017337,6.4597814009973904e-06,6.4597814009973904e-06,6.4597814009973904e-06,6.4597814009973904e-06
188,0.127,0.318,0.19,0.839,12.851,14.103,0.362,0.896,0.011,0.018,0.481,0.445,0.101,0.004,0.005,0.02,0.02,0.121,0.047,0.004,0.004,0.001,0.007,0.009,0.011,0.001,1113.0,1164.0,805.0,1004.0,1068.0,891.0,1014.0,444.0,828.0,175.0,853.0,387.0,697.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01,1.0,1.01,1.0,-1806.09528767848,30.541662563874144,-4106.096356883665,35.170670667283545,0.590332859357198,39.31409466356419,88.04007925686776,1589505750836647.2,0.5739213767731994,22.84967320261438,40.69281045751634,0.8198345738481813,0.7272560600401801,-1.7830510199419312,0.4970137909917794,1158,-5912.191644562145,65.71233323115769,803.3076923076923,1.0023076923076923,63.54248366013071,1589505750836647.8,127.35417392043195,0.45900698756173025,0.00563513042765517,0.009221122517981187,0.24640888506383063,0.22796664002786826,0.05174074301756111,5.122845843322883e-06,5.122845843322883e-06,5.122845843322883e-06,5.122845843322883e-06
189,0.117,0.3,0.394,0.638,12.905,13.892,0.375,0.464,0.011,0.011,0.142,0.128,0.101,0.003,0.005,0.02,0.02,0.123,0.05,0.004,0.014,0.001,0.001,0.01,0.01,0.001,616.0,851.0,724.0,1053.0,982.0,750.0,675.0,300.0,689.0,406.0,304.0,253.0,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.02,1.02,1.0,-1865.0487828981773,31.601233851762466,-4017.112644985224,32.987878387615204,0.2373137410481771,39.02563260217571,88.34351587629746,1824988084293928.0,0.5682762888578545,23.444444444444443,41.05555555555556,0.821471158797701,0.7240906476255001,-1.742360300561996,0.4935406580311697,1266,-5882.161427883401,64.58911223937767,629.4615384615385,1.0038461538461538,64.5,1824988084293928.5,127.36914847847316,0.5413983011294689,0.012834873518155512,0.012834873518155512,0.16568654905255295,0.14935125548399142,0.11784747503033698,1.166806683468683e-05,1.166806683468683e-05,1.166806683468683e-05,1.166806683468683e-05
190,0.128,0.316,0.036,0.572,13.066,14.014,0.367,0.621,0.01,0.094,0.271,0.17,0.101,0.004,0.005,0.015,0.019,0.12,0.05,0.004,0.015,0.0,0.005,0.012,0.012,0.001,702.0,409.0,659.0,900.0,979.0,523.0,725.0,495.0,483.0,104.0,544.0,376.0,907.0,1.0,1.01,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.03,1.0,1.01,1.0,-1846.518059726648,32.840096303062154,-3963.051653839868,37.502673554623335,0.2432625785801145,41.39420722947672,85.9861764995956,1589505750836647.2,0.5671332315031563,23.215686274509803,40.310457516339866,0.8139366322719308,0.7435244034631727,-2.0853451104677485,0.5202085509368385,2807,-5809.569713566516,70.34276985768548,600.4615384615385,1.0046153846153845,63.52614379084967,1589505750836647.8,127.38038372907232,0.490118701856295,0.007892410657911353,0.07418866018436672,0.21388432882939767,0.134170981184493,0.07971334764490468,7.892410657911354e-06,7.892410657911354e-06,7.892410657911354e-06,7.892410657911354e-06
191,0.12,0.296,0.014,0.455,12.723,13.966,0.375,0.897,0.01,0.097,0.413,0.296,0.121,0.003,0.005,0.004,0.021,0.121,0.05,0.004,0.003,0.001,0.003,0.013,0.013,0.007,1156.0,1091.0,997.0,769.0,1167.0,776.0,903.0,965.0,664.0,373.0,660.0,714.0,498.0,1.01,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,-1884.4450472427511,31.546031207150232,-3868.5820208416135,34.285072700048445,0.2024711237351099,40.91829895709844,86.48455602807098,1766117500929608.0,0.5538136808475084,23.705882352941178,39.74509803921568,0.8115024284100214,0.7440263406305374,-2.01480864579569,0.5146306495662729,3761,-5753.027068084364,65.83110390719868,825.6153846153846,1.0015384615384615,63.45098039215685,1766117500929608.5,127.40285498516943,0.48908420754182025,0.0054524437853045735,0.05288870471745436,0.22518592833307885,0.16139233604501535,0.06597456980218533,5.452443785304574e-06,5.452443785304574e-06,5.452443785304574e-06,5.452443785304574e-06
192,0.128,0.332,0.098,0.299,12.49,14.007,0.374,0.765,0.011,0.07,0.381,0.314,0.101,0.004,0.006,0.02,0.019,0.125,0.05,0.004,0.015,0.001,0.013,0.013,0.015,0.001,726.0,885.0,751.0,958.0,706.0,543.0,1175.0,614.0,562.0,104.0,646.0,274.0,401.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.03,1.0,1.01,1.0,-1922.596589057388,35.774884185099296,-3895.445351980037,36.89083173922532,0.3573205567068523,42.81730836268012,84.60826687463472,1648376334200967.2,0.5888003980792536,24.08169934640523,40.849673202614376,0.8043937957364639,0.7470478190779951,-2.301135380278492,0.5354624491075101,1759,-5818.041941037425,72.66571592432462,641.9230769230769,1.0038461538461538,64.93137254901961,1648376334200967.8,127.42557523731485,0.46588390051399475,0.00669898419039731,0.042629899393437434,0.23202845241285228,0.19122554870770503,0.06150885483910258,6.089985627633918e-06,6.089985627633918e-06,6.089985627633918e-06,6.089985627633918e-06
193,0.122,0.295,0.152,0.76,12.416,13.72,0.378,0.899,0.011,0.037,0.46,0.391,0.102,0.003,0.005,0.02,0.02,0.127,0.051,0.004,0.001,0.001,0.013,0.008,0.014,0.002,878.0,734.0,682.0,1033.0,686.0,963.0,856.0,937.0,644.0,186.0,917.0,215.0,306.0,1.0,1.01,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.02,1.0,1.02,1.0,-1933.373830015958,33.296941213443425,-3897.3611505852055,33.94680842419604,0.2007788606484731,40.81191915480132,86.6266781802755,1766117500929608.0,0.5818275883213622,24.2843137254902,40.99673202614379,0.8143565159051365,0.7410446213559969,-1.9991531636683848,0.5130341005512249,3732,-5830.734980601163,67.24374963763947,695.1538461538462,1.0046153846153845,65.281045751634,1766117500929608.5,127.43859733507682,0.47314793372771097,0.005789351803119933,0.019473274246857956,0.24210016631228815,0.20578514136544493,0.05368308035620302,5.263047093745395e-06,5.263047093745395e-06,5.263047093745395e-06,5.263047093745395e-06
194,0.117,0.309,0.091,0.346,12.297,14.118,0.373,0.857,0.011,0.097,0.37,0.272,0.127,0.003,0.005,0.02,0.02,0.125,0.048,0.004,0.017,0.001,0.003,0.014,0.013,0.01,845.0,1064.0,1201.0,1257.0,721.0,969.0,1071.0,262.0,732.0,415.0,553.0,640.0,247.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.02,-1890.028166856434,33.8390019134184,-3879.709768392464,37.6832530650837,0.2179194231828053,41.3565320729149,86.08239137346942,1854423375976088.0,0.5482124850869741,23.633986928104576,39.49346405228758,0.8021047785505659,0.742838556578311,-2.0797313799849637,0.5191342177615401,3710,-5769.737935248898,71.5222549785021,767.4615384615385,1.003076923076923,63.127450980392155,1854423375976088.5,127.43892344638432,0.49422158658393117,0.006343567622430855,0.05593873267052663,0.21337454729994693,0.1568591266637448,0.0732393716407926,5.7668796567553235e-06,5.7668796567553235e-06,5.7668796567553235e-06,5.7668796567553235e-06
195,0.122,0.31,0.062,0.889,12.508,14.028,0.383,0.898,0.011,0.012,0.209,0.189,0.249,0.003,0.005,0.02,0.02,0.122,0.05,0.004,0.002,0.001,0.001,0.015,0.015,0.009,1022.0,1094.0,656.0,1276.0,971.0,785.0,1017.0,727.0,463.0,372.0,309.0,301.0,318.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1983.185197837449,37.22623276262353,-3827.419324871297,37.30276681763721,0.180040977663464,41.963121842532665,85.48713735758598,1766117500929608.0,0.5644931128164773,24.72222222222222,40.173202614379086,0.8212127061618588,0.7435522215964497,-2.170736777030573,0.5257615343942382,393,-5810.604522708746,74.52899958026075,716.2307692307693,1.0,64.89542483660131,1766117500929608.5,127.45025920011864,0.5726894722073417,0.007015127165123338,0.007652865998316369,0.13328741613734343,0.12053263947348282,0.15879696946506466,6.377388331930308e-06,6.377388331930308e-06,6.377388331930308e-06,6.377388331930308e-06
196,0.131,0.337,0.375,0.488,13.396,13.915,0.369,0.897,0.011,0.036,0.175,0.136,0.282,0.004,0.006,0.021,0.021,0.118,0.049,0.004,0.003,0.001,0.013,0.016,0.016,0.009,890.0,811.0,846.0,884.0,840.0,967.0,1151.0,742.0,494.0,302.0,354.0,180.0,374.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,-1854.3106684061013,32.02453471694251,-4070.139952793784,35.37487771469056,0.3000471510489781,40.94506522174647,86.50619570542237,1604223396677727.2,0.6125788270594956,23.369281045751634,42.20588235294117,0.812274225065074,0.7319161547793099,-2.0187541450501003,0.5143877264213255,649,-5924.450621199885,67.39941243163307,679.6153846153846,1.0023076923076923,65.57516339869281,1604223396677727.8,127.45126092716885,0.583589236454484,0.007156612710144173,0.023421641596835473,0.11385520220683912,0.0884817571436007,0.1834695258418779,6.506011554676522e-06,6.506011554676522e-06,6.506011554676522e-06,6.506011554676522e-06
197,0.119,0.31,0.407,0.71,12.603,14.013,0.365,0.555,0.011,0.044,0.209,0.163,0.101,0.003,0.005,0.02,0.021,0.122,0.049,0.004,0.016,0.001,0.013,0.012,0.015,0.001,923.0,1109.0,886.0,976.0,948.0,1143.0,1379.0,667.0,715.0,194.0,637.0,169.0,697.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,-1811.942459516561,32.74186902497229,-4099.108951705662,37.47518812472932,0.190031053688791,38.89406594858748,88.56150700431772,1766117500929608.0,0.5576634652561697,22.895424836601308,40.830065359477125,0.819359600245362,0.7228603646599803,-1.72390089540005,0.4910381573136199,3831,-5911.051411222223,70.21705714970162,803.3076923076923,1.0015384615384615,63.72549019607843,1766117500929608.5,127.4555729529052,0.5124464470379672,0.010156596247599348,0.04062638499039739,0.1929753287043876,0.15050228985079034,0.09325602009159402,9.233269315999407e-06,9.233269315999407e-06,9.233269315999407e-06,9.233269315999407e-06
198,0.143,0.368,0.445,0.845,13.278,14.023,0.347,0.763,0.011,0.081,0.424,0.343,0.107,0.005,0.006,0.019,0.02,0.122,0.049,0.004,0.016,0.001,0.012,0.014,0.014,0.005,1052.0,881.0,1060.0,1418.0,1048.0,1216.0,1054.0,605.0,585.0,329.0,919.0,677.0,216.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.0,1.0,1.0,-1746.5445292031402,33.35322716591751,-4350.160481819373,39.527406975057794,0.2731998635662926,39.94049904610967,87.5171785191211,1265717542332885.8,0.6360393133671066,22.133986928104576,42.91830065359477,0.8139174957038204,0.7255156861605859,-1.872444087687453,0.5029708687771561,4499,-6096.705011022513,72.8806341409753,850.7692307692307,1.0015384615384615,65.05228758169935,1265717542332886.5,127.45767756523077,0.4412853375283394,0.006361911812335168,0.04684680516355897,0.2452227825845556,0.19837597742099664,0.061884051265442094,5.783556193031972e-06,5.783556193031972e-06,5.783556193031972e-06,5.783556193031972e-06
199,0.128,0.327,0.341,0.714,13.209,13.813,0.367,0.867,0.011,0.098,0.46,0.347,0.103,0.004,0.005,0.02,0.02,0.121,0.05,0.004,0.015,0.001,0.002,0.012,0.011,0.003,859.0,678.0,1176.0,658.0,1129.0,798.0,499.0,195.0,474.0,488.0,509.0,476.0,427.0,1.0,1.01,1.0,1.0,1.0,1.01,1.01,1.02,1.0,1.01,1.0,1.0,1.01,-1842.9491396240803,30.800439795673828,-4092.304687903566,34.36386041355052,0.2149761812554465,40.47471574179472,86.9981593975533,1618941042518807.5,0.6078188751163507,23.15686274509804,42.248366013071895,0.8135419134528593,0.7301984962922007,-1.9497976454038577,0.5088486333750947,4232,-5935.2538275276465,65.16430020922435,643.5384615384615,1.0053846153846153,65.40522875816993,1618941042518808.0,127.47287513934802,0.45969332569828847,0.005832325931581514,0.05196072193590805,0.24389726622977245,0.1839833725689805,0.054611779177536,5.302114483255923e-06,5.302114483255923e-06,5.302114483255923e-06,5.302114483255923e-06
200,0.117,0.303,0.307,0.811,12.679,13.813,0.384,0.89,0.011,0.042,0.166,0.111,0.265,0.003,0.005,0.021,0.021,0.125,0.052,0.004,0.008,0.001,0.013,0.014,0.008,0.009,972.0,891.0,938.0,838.0,875.0,861.0,1137.0,310.0,495.0,251.0,293.0,188.0,336.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,1.01,1.01,1.01,-1963.5393639377703,33.48454070228154,-3885.188052394488,32.47563390923892,0.2766551824410756,40.81986572624286,86.65413748046691,1972164542704728.8,0.5822552014643162,24.516339869281047,41.16013071895425,0.8166974486185754,0.7343220363133447,-2.000321219748922,0.5127253304953161,4717,-5848.727416332258,65.96017461152047,645.0,1.0038461538461538,65.6764705882353,1972164542704729.2,127.47400320670977,0.5993104562840058,0.007407207886656252,0.028282066476323874,0.11178150083499436,0.07474546140171309,0.17844637181490064,6.7338253515056846e-06,6.7338253515056846e-06,6.7338253515056846e-06,6.7338253515056846e-06
201,0.123,0.32,0.147,0.832,13.174,14.087,0.376,0.64,0.011,0.028,0.205,0.174,0.146,0.004,0.005,0.02,0.02,0.12,0.051,0.004,0.018,0.001,0.011,0.015,0.015,0.01,1050.0,839.0,1305.0,1007.0,1239.0,1427.0,1092.0,647.0,870.0,222.0,396.0,348.0,313.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,-1901.9946220516783,34.67266126038034,-3984.261061634875,36.13001522622545,0.3870061510139041,40.56572976506831,86.94327088936312,1707246917565287.8,0.567878745618817,23.67320261437909,40.93790849673203,0.8199034533438956,0.7304131486138423,-1.963078766682312,0.5094681881267002,3878,-5886.255683686553,70.80267648660579,827.3076923076923,1.0015384615384615,64.61111111111111,1707246917565288.2,127.50900065443143,0.5315438025314774,0.009135909106009766,0.023255041360752134,0.17026012424836384,0.1445134713132454,0.12125842995249327,8.305371914554334e-06,8.305371914554334e-06,8.305371914554334e-06,8.305371914554334e-06
202,0.123,0.319,0.017,0.602,14.101,14.119,0.368,0.576,0.011,0.085,0.23,0.143,0.102,0.004,0.005,0.007,0.02,0.123,0.051,0.004,0.016,0.001,0.01,0.012,0.014,0.002,748.0,1071.0,723.0,1111.0,967.0,999.0,994.0,594.0,688.0,262.0,486.0,478.0,443.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,-1843.81733663702,32.31956571001737,-4044.4326478463663,35.11355309888418,0.2970011019706726,40.24435169234628,87.28735131361476,1707246917565288.0,0.5693885786226468,22.54901960784314,40.77124183006536,0.8055356585521454,0.7302420420925877,-1.9163153325662825,0.5055779186963292,1233,-5888.2499844833865,67.43311880890155,735.6923076923077,1.0015384615384615,63.3202614379085,1707246917565288.5,127.53170300596105,0.5021620867624493,0.009589900962477332,0.07410378016459758,0.20051611103361697,0.1246687125122053,0.08892453619751707,8.718091784070302e-06,8.718091784070302e-06,8.718091784070302e-06,8.718091784070302e-06
203,0.124,0.306,0.172,0.905,12.158,13.735,0.381,0.898,0.01,0.051,0.404,0.328,0.141,0.004,0.005,0.02,0.021,0.093,0.049,0.004,0.002,0.001,0.016,0.016,0.016,0.009,776.0,638.0,1031.0,935.0,671.0,727.0,657.0,696.0,498.0,197.0,390.0,408.0,401.0,1.0,1.01,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.01,1.01,1.0,1.01,-1984.077298366186,34.90209617076729,-3870.59599170556,33.26438723905842,0.2243013476663165,41.79924007189886,85.7672313524006,1795552792611768.0,0.5885451414171922,24.823529411764707,41.25816993464052,0.8114081426731844,0.7430853297554348,-2.146019298107157,0.5226488098883106,4374,-5854.673290071746,68.1664834098257,617.3076923076923,1.0046153846153845,66.08169934640523,1795552792611768.5,127.56647142429946,0.49016397021899083,0.00545839610488854,0.027837820134931548,0.220519202637497,0.1790353922403441,0.0769633850789284,5.45839610488854e-06,5.45839610488854e-06,5.45839610488854e-06,5.45839610488854e-06
204,0.127,0.298,0.031,0.321,12.854,13.733,0.37,0.894,0.011,0.081,0.425,0.323,0.114,0.004,0.005,0.014,0.02,0.124,0.05,0.004,0.006,0.001,0.011,0.013,0.014,0.008,1291.0,1253.0,848.0,1007.0,957.0,1080.0,1130.0,646.0,787.0,166.0,350.0,336.0,154.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01,1.01,1.02,1.02,-1866.9027187869344,33.0858059103873,-3884.1062743739344,36.02190245248903,0.3008993923001819,42.09120970749739,85.48686020654786,1618941042518807.2,0.5745949777020372,23.464052287581698,40.51633986928105,0.8136625966757752,0.7530904502423114,-2.190122977319393,0.5257646093707565,2479,-5751.008993160869,69.10770836287634,769.6153846153846,1.0053846153846153,63.98039215686275,1618941042518807.8,127.57806991404524,0.4837557628622757,0.0059522521157550695,0.04383022012510551,0.22997337719962768,0.17477976667171705,0.06168697647237072,5.411138287050064e-06,5.411138287050064e-06,5.411138287050064e-06,5.411138287050064e-06
205,0.128,0.344,0.509,0.906,12.775,14.207,0.355,0.898,0.011,0.012,0.149,0.143,0.296,0.004,0.006,0.019,0.021,0.117,0.047,0.004,0.002,0.001,0.002,0.013,0.013,0.008,814.0,771.0,930.0,750.0,786.0,589.0,807.0,622.0,491.0,445.0,323.0,325.0,373.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01,-1761.0316567069856,32.04093629949096,-4258.898331006534,36.80331736092393,0.4720817219548755,38.9251208434828,88.66697994932123,1589505750836647.2,0.6008728880847187,22.38235294117647,41.62091503267974,0.822021314370676,0.7176675704991783,-1.728252419186234,0.4898251320939778,140,-6019.92998771352,68.84425366041489,617.3846153846154,1.0015384615384615,64.00326797385621,1589505750836647.8,127.59210079280403,0.5950803159624661,0.007289402534061389,0.007952075491703334,0.09873827068864972,0.09476223294279805,0.19615119546201557,6.626729576419445e-06,6.626729576419445e-06,6.626729576419445e-06,6.626729576419445e-06
206,0.127,0.347,0.334,0.635,15.208,14.079,0.353,0.825,0.011,0.096,0.32,0.223,0.171,0.004,0.006,0.02,0.02,0.121,0.047,0.004,0.018,0.001,0.004,0.014,0.014,0.01,1093.0,1115.0,292.0,635.0,1296.0,794.0,820.0,326.0,212.0,73.0,745.0,892.0,444.0,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.01,1.02,1.0,1.0,1.0,-1806.558093413223,31.431616620143263,-4322.103318279691,36.37778971892103,0.4438574237955941,38.71643602271074,88.87819380102935,1589505750836647.2,0.615989467973493,21.31699346405229,42.588235294117645,0.7606151187185544,0.7153702973966496,-1.6990774970335631,0.4873916592975805,2311,-6128.661411692914,67.8094063390643,672.0769230769231,1.0038461538461538,63.90522875816993,1589505750836647.8,127.59462982374009,0.5012028869286286,0.006682705159048382,0.0583217904789677,0.19440596826322568,0.13547665913343537,0.10388568929066122,6.0751865082258025e-06,6.0751865082258025e-06,6.0751865082258025e-06,6.0751865082258025e-06
207,0.096,0.275,0.584,0.697,15.417,13.781,0.48,0.519,0.012,0.011,0.186,0.231,0.141,0.003,0.004,0.021,0.02,0.131,0.052,0.005,0.02,0.002,0.001,0.014,0.015,0.012,1064.0,889.0,1289.0,1204.0,812.0,1062.0,1022.0,248.0,392.0,469.0,242.0,349.0,173.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.01,1.02,1.02,1.02,-2816.1425445601403,44.88987055741527,-3995.6081740945096,47.71063523779904,0.1128507830037011,47.215055203912414,80.39088533188601,3502799710177056.0,0.5414814385283656,30.22222222222222,37.86601307189542,0.665503592358693,0.817026133293588,-3.014076209385432,0.5806189034137803,3479,-6811.75071865465,92.6005057952143,708.8461538461538,1.0069230769230768,68.08823529411765,3502799710177056.5,127.60594053579842,0.4718010254172576,0.010908694229300754,0.009999636376859024,0.1690847605541617,0.20999236391403953,0.12817715719428385,9.090578524417295e-06,9.090578524417295e-06,9.090578524417295e-06,9.090578524417295e-06
208,0.113,0.313,0.169,0.727,14.883,14.002,0.383,0.896,0.011,0.018,0.164,0.135,0.276,0.003,0.005,0.02,0.02,0.123,0.05,0.004,0.004,0.001,0.007,0.014,0.015,0.008,1035.0,939.0,1206.0,1149.0,902.0,1141.0,1269.0,737.0,584.0,329.0,333.0,147.0,313.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.01,1.01,-1999.7065348330243,33.924245898218075,-4017.1689318187664,32.6919380332386,0.26893140329255,39.571252026289294,88.04833788278782,2119341001115529.2,0.5777914247537159,23.27124183006536,41.68627450980392,0.7619347357479515,0.7203048531222886,-1.8195785167678091,0.4969194210227688,4065,-6016.875466651791,66.61618393145667,775.6923076923077,1.003076923076923,64.95751633986929,2119341001115529.8,127.61958990907712,0.5973174048692035,0.007333137782992453,0.011999680008533105,0.10933041785552386,0.0899976000639983,0.1839950934641743,6.666488893629504e-06,6.666488893629504e-06,6.666488893629504e-06,6.666488893629504e-06
