,week_startdate,year_week,year_month,season,time,ILI%,ILI_total,total_patients,total_samples_phl,H1pdm09_phl,H3N2_phl,H3N2v_phl,A_unspecified_phl,B_unspecified_phl,Victoria_phl,Yamagata_phl,total_samples_cli,A_unspecified_cli,B_unspecified_cli,total_samples,A_unspecified,B_unspecified,H1pdm09_estimate,H3N2_estimate,H3N2v_estimate,Victoria_estimate,Yamagata_estimate,positive_samples,positive_rate,H1N1,H3N2,H3N2v,Victoria,Yamagata,H1N1_proporation,H3N2_proporation,H3N2v_proporation,Victoria_proporation,Yamagata_proporation,population,H1N1_IR,H3N2_IR,Victoria_IR,Yamagata_IR,H1N1_IR_rolling,H3N2_IR_rolling,Victoria_IR_rolling,Yamagata_IR_rolling,BV_antigenic_rate,BV_antigenic_transition,BY_antigenic_rate,BY_antigenic_transition
184,2019-04-14,2019-16,2019-M4,2018-2019,2019.3076923076924,0.0196931473434436,23122,1174114,1494,130,354,0,7,25,50,19,27999,1893,518,29493,1900,543,510.3305785123967,1389.6694214876034,0.0,393.4782608695652,149.52173913043478,2996,0.1015834265757976,640.3305785123966,1743.6694214876034,0.0,443.4782608695652,168.52173913043478,0.2137284975007999,0.5819991393483323,0.0,0.1480234515585998,0.0562489115922679,327842998,140173.63437641482,381703.5889942373,97081.04169792552,36890.795845211695,336036.4429818604,868756.8704563619,119946.9610894384,40230.87738812466,0.352651725571978,1,0.9159658844367304,0
185,2019-04-21,2019-17,2019-M4,2018-2019,2019.326923076923,0.017237235376237,20583,1194101,1251,88,218,0,4,67,39,14,24711,1031,413,25962,1035,480,297.6470588235294,737.3529411764706,0.0,353.2075471698113,126.79245283018868,1874,0.0721824204606732,385.6470588235294,955.3529411764706,0.0,392.2075471698113,140.7924528301887,0.2057881850712536,0.5097934584719693,0.0,0.2092889792795151,0.0751293771772618,327842998,83943.17710282117,207950.14327744333,85371.1880847095,30646.067517588028,205744.52564316787,564985.3810808464,109839.27357648496,35979.33194398726,0.352651725571978,1,0.9159658844367304,0
186,2019-04-28,2019-18,2019-M4,2018-2019,2019.3461538461536,0.0157693234451554,18848,1195232,1043,65,158,0,6,13,40,11,20167,634,338,21210,640,351,186.5470852017937,453.4529147982063,0.0,275.29411764705884,75.70588235294117,1265,0.0596416784535596,251.5470852017937,611.4529147982063,0.0,315.29411764705884,86.70588235294117,0.1988514507524061,0.4833619879827717,0.0,0.2492443617763311,0.068542199488491,327842998,61313.7098582436,149039.4793477306,76851.82292577343,21134.251304587688,126989.27752623962,353875.54782021686,95063.61985298336,31551.86349729277,0.352651725571978,1,0.9159658844367304,0
187,2019-05-05,2019-19,2019-M5,2018-2019,2019.3653846153843,0.0146085571486311,17096,1170273,847,45,94,0,14,22,41,9,17735,404,277,18582,418,299,135.32374100719423,282.67625899280574,0.0,245.18,53.82,906,0.0487568614788505,180.32374100719423,376.67625899280574,0.0,286.17999999999995,62.82,0.1990328267187574,0.41575746025696,0.0,0.3158719646799116,0.0693377483443708,327964770,46493.79228974973,97120.36611636609,73787.25287731098,16197.201851117048,82981.07840680744,208953.39443394457,83272.82639642982,26217.07912962612,0.352651725571978,1,0.9159658844367304,0
188,2019-05-12,2019-20,2019-M5,2018-2019,2019.3846153846157,0.0150759422118082,16349,1084443,803,43,82,0,3,11,40,7,16998,333,269,17801,336,280,115.584,220.416,0.0,238.29787234042556,41.70212765957447,788,0.0442671760013482,158.584,302.416,0.0,278.2978723404256,48.70212765957447,0.201248730964467,0.3837766497461929,0.0,0.3531698887568852,0.0618047305324549,327964770,44048.04382168855,83998.5951948479,77299.58177580177,13527.426810765306,58949.68076812588,134527.1459840972,78327.4614158989,20376.23687101452,0.352651725571978,1,0.9159658844367304,0
189,2019-05-19,2019-21,2019-M5,2018-2019,2019.4038461538464,0.0140451993727958,15747,1121166,553,29,67,0,4,3,27,3,15674,276,260,16227,280,263,84.58333333333333,195.41666666666663,0.0,236.7,26.3,669,0.0412275836568681,113.58333333333331,262.41666666666663,0.0,263.70000000000005,29.3,0.1697807673143996,0.3922521175884404,0.0,0.394170403587444,0.0437967115097159,327964770,32242.70548640106,74491.7678478921,74856.06547407743,8317.340608230825,46024.562864020845,101162.5521267094,75698.68076324087,14794.055143675216,0.352651725571978,1,0.9159658844367304,0
190,2019-05-26,2019-22,2019-M5,2018-2019,2019.423076923077,0.0140616848126187,14770,1050372,571,23,55,0,4,20,25,11,14371,212,231,14942,216,251,63.69230769230769,152.30769230769232,0.0,174.30555555555554,76.69444444444446,581,0.0388836835764957,86.6923076923077,207.30769230769232,0.0,199.30555555555557,87.69444444444446,0.1492122335495829,0.3568118628359592,0.0,0.3430388219544846,0.1509370816599732,327964770,26756.93632304732,63983.9781638088,61514.178140891214,27066.238381992134,37385.36948022178,79898.67683072896,71864.26956702032,16277.05191302633,0.352651725571978,1,0.9159658844367304,0
191,2019-06-02,2019-23,2019-M6,2018-2019,2019.442307692308,0.0123921350118174,13433,1083994,502,25,54,0,4,19,32,1,12617,144,208,13119,148,227,46.83544303797469,101.16455696202532,0.0,220.12121212121207,6.878787878787879,487,0.037121731839317,71.83544303797468,155.1645569620253,0.0,252.12121212121207,7.878787878787879,0.1475060431991266,0.3186130533101136,0.0,0.5177026942940701,0.0161782091966896,328095474,22263.03752602395,48088.161056211735,78136.69365961834,2441.771676863073,31327.680789290334,67640.62556569037,72951.62976259716,12838.194369462835,0.352651725571978,1,0.9159658844367304,0
192,2019-06-09,2019-24,2019-M6,2018-2019,2019.4615384615383,0.0110622439273346,11618,1050239,438,21,57,0,7,6,19,2,11400,129,135,11838,136,141,36.61538461538461,99.38461538461536,0.0,127.57142857142856,13.428571428571429,376,0.0317621219800642,57.61538461538461,156.38461538461536,0.0,146.57142857142856,15.428571428571429,0.1532324058919803,0.4159165302782323,0.0,0.3898176291793312,0.0410334346504559,328095474,17664.591546564625,47946.74848353255,44938.07401260328,4730.323580274029,24731.817720509356,58627.663887861534,64861.252821797534,10638.918561840015,0.352651725571978,1,0.9159658844367304,0
193,2019-06-16,2019-25,2019-M6,2018-2019,2019.4807692307693,0.0101350742096625,10678,1053569,394,19,52,0,2,9,13,0,10463,109,90,10857,111,99,29.704225352112672,81.29577464788733,0.0,99.0,0.0,294,0.0270793036750483,48.70422535211267,133.29577464788733,0.0,112.0,0.0,0.1656606304493628,0.4533869885982562,0.0,0.3809523809523809,0.0,328095474,14917.085356663523,40825.70729192122,34303.25701451369,0.0,20400.41268807497,50211.148748868814,54723.05070690661,8559.58340978231,0.352651725571978,1,0.9159658844367304,0
194,2019-06-23,2019-26,2019-M6,2018-2019,2019.5,0.0095992648189732,9986,1040288,387,21,48,0,2,4,12,3,9132,93,97,9519,95,101,28.91304347826087,66.08695652173913,0.0,80.80000000000001,20.200000000000003,280,0.0294148545015232,49.91304347826088,114.08695652173913,0.0,92.8,23.200000000000003,0.1782608695652174,0.4074534161490683,0.0,0.3314285714285714,0.0828571428571428,328095474,16514.32919641611,37747.03816323682,30703.993237657272,7675.998309414318,17839.760906417167,43651.91374872581,47020.50448109812,3712.023391637855,0.352651725571978,1,0.9159658844367304,0
195,2019-06-30,2019-27,2019-M6,2018-2019,2019.5192307692307,0.0087373510771705,8549,978443,363,29,41,0,3,3,13,1,8852,129,86,9215,132,89,54.68571428571429,77.31428571428572,0.0,82.64285714285714,6.357142857142857,305,0.0330982094411285,83.68571428571428,118.31428571428572,0.0,95.64285714285714,7.357142857142857,0.2743793911007026,0.3879156908665106,0.0,0.3135831381733021,0.0241217798594847,328095474,26033.70706190555,36806.27550131474,29753.4429463055,2288.7263804850386,18782.42829038757,40831.44236000157,34924.69180276991,3673.7620675433454,0.352651725571978,1,0.9159658844367304,0
196,2019-07-07,2019-28,2019-M7,2018-2019,2019.5384615384612,0.0079583091191714,8422,1058265,401,10,42,0,1,2,9,1,9075,102,81,9476,103,83,19.80769230769231,83.1923076923077,0.0,74.7,8.3,248,0.0261713803292528,29.80769230769231,125.1923076923077,0.0,83.7,9.3,0.1201923076923077,0.5048076923076923,0.0,0.3375,0.0375,328239523,8217.032022606223,34511.534494946136,23073.425919478275,2563.713991053142,16420.538409397966,37472.63886285496,29458.529779488657,3132.1096702381246,0.352651725571978,1,0.9159658844367304,0
197,2019-07-14,2019-29,2019-M7,2018-2019,2019.5576923076924,0.0076884868913715,8111,1054954,323,12,55,0,4,1,10,0,8339,105,80,8662,109,81,19.52238805970149,89.47761194029852,0.0,81.0,0.0,267,0.0308242900023089,31.52238805970149,144.47761194029852,0.0,91.0,0.0,0.1180613785007546,0.5411146514617922,0.0,0.3408239700374532,0.0,328239523,9184.017082419445,42093.41162775578,26512.76143537469,0.0,14987.27134083695,37789.5649468136,27510.90588470391,3132.1096702381246,0.352651725571978,1,0.9159658844367304,0
198,2019-07-21,2019-30,2019-M7,2018-2019,2019.576923076923,0.007481852527911,7755,1036508,296,19,29,0,2,3,11,0,7951,104,85,8247,106,88,41.95833333333333,64.04166666666666,0.0,88.0,0.0,253,0.0306778222383897,60.95833333333333,93.04166666666666,0.0,99.0,0.0,0.2409420289855072,0.3677536231884057,0.0,0.391304347826087,0.0,328239523,18152.52762769708,27706.489537011326,29480.79674874112,0.0,15396.82094865719,35279.42779025723,27205.10676247487,1213.110092884545,0.352651725571978,1,0.9159658844367304,0
199,2019-07-28,2019-31,2019-M7,2018-2019,2019.5961538461536,0.0075845142597344,7874,1038168,336,14,30,0,2,1,10,2,7881,104,85,8217,106,86,33.72727272727273,72.27272727272727,0.0,71.66666666666667,14.333333333333332,248,0.0301813313861506,47.72727272727273,102.27272727272728,0.0,81.66666666666667,16.333333333333332,0.1924486803519061,0.4123900293255131,0.0,0.3293010752688172,0.0658602150537634,328239523,14460.122638996934,30985.977083564856,24742.87651561698,4948.575303123394,12503.424842930037,33824.35318581976,25952.46515480274,1878.0723235441344,0.352651725571978,1,0.9159658844367304,0
200,2019-08-04,2019-32,2019-M8,2018-2019,2019.6153846153843,0.0077010999792095,8038,1043747,295,7,33,0,0,1,16,0,8080,79,87,8375,79,88,13.825,65.175,0.0,88.0,0.0,223,0.0266268656716417,20.825,98.175,0.0,104.0,0.0,0.0933856502242152,0.4402466367713004,0.0,0.4663677130044843,0.0,328409545,6288.813667352337,29647.264431803877,31406.32035556509,0.0,12021.370254116566,32608.285670034194,28035.688763824444,1237.1438257808486,0.352651725571978,1,0.9159658844367304,0
201,2019-08-11,2019-33,2019-M8,2018-2019,2019.6346153846157,0.0083482503230337,8987,1076513,344,20,34,0,3,0,38,0,8310,78,95,8654,81,95,30.0,51.0,0.0,95.0,0.0,268,0.0309683383406517,50.0,85.0,0.0,133.0,0.0,0.1865671641791045,0.3171641791044776,0.0,0.4962686567164179,0.0,328409545,15840.334470381367,26928.568599648326,42135.28969121444,0.0,13685.449601107046,28817.074913007327,31941.320827784377,1237.1438257808486,0.352651725571978,1,0.9159658844367304,0
202,2019-08-18,2019-34,2019-M8,2018-2019,2019.6538461538464,0.0094205204240353,10096,1071703,356,19,38,0,1,2,32,0,8892,94,116,9248,95,118,31.666666666666664,63.33333333333333,0.0,118.0,0.0,302,0.0326557093425605,50.66666666666666,101.33333333333331,0.0,150.0,0.0,0.1677704194260485,0.3355408388520971,0.0,0.4966887417218543,0.0,328409545,16949.82344183758,33899.64688367516,50180.398347545466,0.0,13384.773554642172,30365.364249673286,37116.22122748546,1237.1438257808486,0.352651725571978,1,0.9159658844367304,0
203,2019-08-25,2019-35,2019-M8,2018-2019,2019.673076923077,0.0107895145311943,11817,1095230,371,14,34,0,4,6,29,0,10506,142,221,10877,146,227,42.583333333333336,103.41666666666669,0.0,227.0,0.0,450,0.0413717017559989,56.583333333333336,137.41666666666669,0.0,256.0,0.0,0.1257407407407407,0.3053703703703704,0.0,0.5688888888888889,0.0,328409545,18433.044649682288,44765.96557779985,83396.63205275993,0.0,14378.004057313508,33810.36137323204,51779.6601117712,0.0,0.352651725571978,1,0.9159658844367304,0
204,2019-09-01,2019-36,2019-M9,2018-2019,2019.692307692308,0.0120633587625293,13158,1090741,453,16,54,0,9,1,29,1,11816,136,230,12269,145,231,33.14285714285714,111.85714285714286,0.0,223.3,7.7,476,0.0387969679680495,49.14285714285714,165.85714285714286,0.0,252.3,8.7,0.1032412965186074,0.3484393757503001,0.0,0.5300420168067227,0.0182773109243697,328578004,15876.616958447676,53583.58223476092,81510.73607649546,2810.715037120533,16774.95488008734,39794.440823971294,64305.76404200379,702.6787592801334,0.352651725571978,1,0.9159658844367304,0
205,2019-09-08,2019-37,2019-M9,2018-2019,2019.7115384615383,0.0127569715632472,14831,1162580,595,12,69,0,14,2,44,2,13366,152,180,13961,166,182,24.59259259259259,141.40740740740742,0.0,174.08695652173913,7.913043478260869,475,0.0340233507628393,36.5925925925926,210.40740740740745,0.0,218.08695652173915,9.91304347826087,0.077037037037037,0.442962962962963,0.0,0.4591304347826087,0.0208695652173913,328578004,10986.585197113936,63172.86488340513,65478.57799751515,2976.298999887052,15561.517561770486,48855.51489491049,70141.58611857897,1446.7535092518965,0.352651725571978,1,0.9159658844367304,0
206,2019-09-15,2019-38,2019-M9,2018-2019,2019.7307692307693,0.0139155867287614,15977,1148137,770,27,59,0,10,5,46,0,15055,162,253,15825,172,258,54.0,118.0,0.0,258.0,0.0,562,0.0355134281200631,81.0,177.0,0.0,304.0,0.0,0.1441281138790035,0.3149466192170818,0.0,0.5409252669039146,0.0,328578004,23403.526866214965,51141.0401891364,87835.4588559179,0.0,17174.94341786483,53165.86322127581,79555.35124567208,1446.7535092518965,0.352651725571978,1,0.9159658844367304,0
207,2019-09-22,2019-39,2019-M9,2018-2019,2019.75,0.0149697664702676,17414,1163278,798,18,60,0,18,7,49,0,17349,153,323,18147,171,330,39.46153846153847,131.53846153846155,0.0,330.0,0.0,628,0.0346062710089822,57.46153846153847,191.53846153846155,0.0,379.0,0.0,0.091499265066144,0.3049975502204802,0.0,0.6035031847133758,0.0,328578004,15574.923519456746,51916.41173152248,102727.77534185191,0.0,16460.41313530845,54953.47475970647,84388.13706794508,1446.7535092518965,0.352651725571978,1,0.9159658844367304,0
208,2019-09-29,2019-40,2019-M9,2019-2020,2019.7692307692307,0.015041521187508,21915,1456967,987,25,57,0,21,7,56,1,19851,136,124,20838,157,131,47.86585365853659,109.1341463414634,0.0,128.7017543859649,2.298245614035088,427,0.0204914099241769,72.8658536585366,166.1341463414634,0.0,184.7017543859649,3.298245614035088,0.1706460273033644,0.3890729422516707,0.0,0.4325568018406672,0.0077242286042976,328578004,17282.169903171565,39403.34737923116,43807.17359973103,782.2709571380542,16811.80137148942,51408.41604582402,74962.24644875397,939.6424892562766,0.8526084855513676,0,0.961391993490386,0
209,2019-10-06,2019-41,2019-M10,2019-2020,2019.7884615384612,0.0159823138251575,22953,1436150,1101,33,64,0,22,7,70,2,22113,146,181,23214,168,188,57.154639175257735,110.84536082474229,0.0,182.77777777777777,5.222222222222222,525,0.0226156629620056,90.15463917525771,174.84536082474227,0.0,252.77777777777777,7.222222222222222,0.1717231222385861,0.3330387825233186,0.0,0.4814814814814814,0.0137566137566137,328744045,20404.95532013799,39573.24668147973,57211.9117625494,1634.6260503585545,19166.393902245432,45508.51149534268,72895.57989001254,604.2242518741521,0.8526084855513676,0,0.961391993490386,0
210,2019-10-13,2019-42,2019-M10,2019-2020,2019.8076923076924,0.0173837696001879,24857,1429897,1256,36,82,0,24,13,77,3,23131,172,187,24387,196,200,59.79661016949153,136.20338983050848,0.0,192.5,7.5,594,0.0243572395128552,95.79661016949152,218.20338983050848,0.0,269.5,10.5,0.1612737544940934,0.3673457741254352,0.0,0.4537037037037037,0.0176767676767676,328744045,22448.825039635994,51133.43481250421,63154.20073296746,2460.5532753104203,18927.71844560069,45506.61015118463,66725.26535927491,1219.3625707017572,0.8526084855513676,0,0.961391993490386,0
211,2019-10-20,2019-43,2019-M10,2019-2020,2019.826923076923,0.0186050456661283,27419,1473740,1494,53,78,0,48,20,96,5,24630,201,354,26124,249,374,100.74045801526718,148.25954198473283,0.0,355.48514851485146,18.514851485148515,855,0.0327285254937988,153.74045801526717,226.25954198473283,0.0,451.48514851485146,23.514851485148515,0.179813401187447,0.2646310432569975,0.0,0.528052805280528,0.0275027502750275,328744045,35994.58165741896,52973.15791091848,105704.24503168804,5505.4294287337525,24032.632980091243,45770.79669603363,67469.38278173395,2595.7199278851954,0.8526084855513676,0,0.961391993490386,0
212,2019-10-27,2019-44,2019-M10,2019-2020,2019.8461538461536,0.0201424533382754,28910,1435277,1597,52,61,0,83,39,120,5,25417,221,556,27014,304,595,139.89380530973452,164.10619469026548,0.0,571.1999999999999,23.8,1137,0.0420892870363515,191.8938053097345,225.10619469026548,0.0,691.1999999999999,28.8,0.1687720363322203,0.1979825810820277,0.0,0.607915567282322,0.02532981530343,328744045,47037.293034186994,55178.36298241167,169427.96508075058,7059.498545031274,31471.4137628451,49714.550596828754,98874.58065198884,4165.0268248585,0.8526084855513676,0,0.961391993490386,0
213,2019-11-03,2019-45,2019-M11,2019-2020,2019.8653846153843,0.0236363773045399,34586,1463253,2347,122,74,0,205,74,234,10,28842,414,1075,31189,619,1149,385.2959183673469,233.70408163265304,0.0,1101.9098360655737,47.09016393442623,2208,0.0707941902593863,507.2959183673469,307.704081632653,0.0,1335.9098360655737,57.09016393442623,0.2297535862170955,0.1393587326234842,0.0,0.6050316286528867,0.0258560525065336,328891009,126442.42976992013,76694.58854896795,332972.6881487548,14229.6020576391,57980.78237529063,58994.8860637008,167814.7747485402,7313.770826678637,0.8526084855513676,0,0.961391993490386,0
214,2019-11-10,2019-46,2019-M11,2019-2020,2019.8846153846157,0.0264431298886988,37728,1426760,2208,149,58,0,146,89,330,10,31439,535,1589,33647,681,1678,490.18840579710144,190.81159420289856,0.0,1628.6470588235295,49.35294117647059,2906,0.0863672838588878,639.1884057971015,248.81159420289856,0.0,1958.6470588235293,59.35294117647059,0.2199547163789061,0.085619956711252,0.0,0.6740010525889639,0.0204242743208776,328891009,165214.2107494736,64311.57196959375,506261.2604131416,15341.250315549743,93672.12880275004,62289.42035297319,278591.5396685837,10533.945086738468,0.8526084855513676,0,0.961391993490386,0
215,2019-11-17,2019-47,2019-M11,2019-2020,2019.9038461538464,0.0297547597977797,44148,1483729,2808,258,78,0,173,173,423,10,36497,903,2581,39305,1076,2754,826.2142857142858,249.7857142857143,0.0,2690.3972286374133,63.60277136258661,4599,0.1170080142475512,1084.2142857142858,327.78571428571433,0.0,3113.3972286374133,73.60277136258661,0.2357500077656633,0.0712732581617121,0.0,0.676972652454319,0.0160040816183054,328891009,269945.30257643334,81611.37054636357,775166.8355591393,18325.45710541701,152159.80903250363,69448.97351183445,445957.18730044656,13738.952005909285,0.8526084855513676,0,0.961391993490386,0
216,2019-11-24,2019-48,2019-M11,2019-2020,2019.923076923077,0.0344787156861356,43817,1270842,2359,369,83,0,92,141,500,10,35398,1079,2793,37757,1171,2934,955.971238938053,215.0287610619469,0.0,2876.470588235294,57.52941176470589,5067,0.1342002807426437,1324.971238938053,298.0287610619469,0.0,3376.470588235294,67.52941176470588,0.2614902780615853,0.0588175964203566,0.0,0.6663648289392726,0.0133272965787854,328891009,397934.9210787816,89508.39688221918,1014071.4889261517,20281.42977852303,239884.21604365227,78031.48198678634,657118.0682617967,17044.43481428222,0.8526084855513676,0,0.961391993490386,0
217,2019-12-01,2019-49,2019-M12,2019-2020,2019.942307692308,0.0331577429913674,48877,1474075,3259,513,83,0,86,195,657,14,41929,1426,3461,45188,1512,3656,1301.4362416107383,210.5637583892617,0.0,3579.719821162444,76.2801788375559,6435,0.1424050632911392,1814.4362416107383,293.5637583892617,0.0,4236.719821162444,90.2801788375559,0.2819636739099826,0.0456198536735449,0.0,0.6583869185955624,0.01402955382091,329018969,438050.8122346296,70873.7181588192,1022851.3498072644,21795.919173975195,317786.31165982963,76576.26438924916,829587.7336764243,18936.014093366244,0.8526084855513676,0,0.961391993490386,0
218,2019-12-08,2019-50,2019-M12,2019-2020,2019.9615384615383,0.0386927652946926,56444,1458774,3504,620,78,0,41,311,807,15,44911,2158,5097,48415,2199,5408,1953.266475644699,245.7335243553009,0.0,5309.313868613139,98.6861313868613,9127,0.1885159557988227,2573.2664756446998,323.73352435530086,0.0,6116.313868613139,113.6861313868613,0.281940010479314,0.0354698722861072,0.0,0.6701340931974514,0.0124560240371273,329018969,676636.672417586,85125.25878801887,1608275.824789219,29893.602691249424,445641.9270768577,81779.68609385543,1105091.3747704434,22574.10218729117,0.8526084855513676,0,0.961391993490386,0
219,2019-12-15,2019-51,2019-M12,2019-2020,2019.9807692307693,0.0502757002420936,71584,1423829,4014,915,52,0,52,276,1110,16,54480,3697,8579,58494,3749,8855,3547.3991726990694,201.60082730093072,0.0,8729.17406749556,125.8259325044405,14697,0.2512565391322187,4462.39917269907,253.60082730093072,0.0,9839.17406749556,141.82593250444052,0.3036265341701755,0.0172552784446438,0.0,0.6694681953797074,0.0096499920054732,329018969,1261932.6033741336,71716.38838847534,2782443.7181705385,40107.29683849426,693638.7522762828,79305.94055438339,1606910.5954232933,28019.56212056048,0.8526084855513676,0,0.961391993490386,0
220,2019-12-22,2019-52,2019-M12,2019-2020,2020.0,0.0715314988245787,95757,1338669,4214,1210,88,0,27,348,1326,24,64024,5980,11264,68238,6007,11612,5599.745762711864,407.2542372881356,0.0,11405.564444444444,206.4355555555556,20267,0.297004601541663,6809.745762711864,495.2542372881356,0.0,12731.564444444444,230.4355555555556,0.3360016658958831,0.0244364847924278,0.0,0.6281918608794811,0.0113699884322078,329018969,2348674.706623752,170812.7059362729,4391104.22450028,79476.99953846661,1181323.6986625255,99632.0178178968,2451168.7793168253,42818.45456054637,0.8526084855513676,0,0.961391993490386,0
221,2019-12-29,2020-1,2020-M12,2019-2020,2020.018867924528,0.0622926061729956,88681,1423620,4240,1262,101,0,45,189,1275,23,65177,5645,9664,69417,5690,9853,5268.3639031548055,421.63609684519446,0.0,9678.409090909092,174.5909090909091,18204,0.2622412377371537,6530.3639031548055,522.6360968451945,0.0,10953.409090909092,197.5909090909091,0.358732361192859,0.0287099591762906,0.0,0.6017034218253731,0.0108542578054773,330656950,1937696.2495453053,155077.11664348328,3250106.736767999,58629.37642797175,1556235.0579901943,120682.86743906284,3007982.626057009,52026.81887404552,0.8526084855513676,0,0.961391993490386,0
222,2020-01-05,2020-2,2020-M1,2019-2020,2020.0377358490568,0.0506973952062673,75585,1490905,4531,1338,86,0,34,223,1145,20,60717,6109,7928,65248,6143,8151,5772.004213483146,370.995786516854,0.0,8011.068669527897,139.931330472103,16883,0.2587512260912212,7110.004213483146,456.995786516854,0.0,9156.068669527896,159.931330472103,0.4211339343412394,0.0270683993672246,0.0,0.5423247449818099,0.0094729213097259,329135084,1818287.186936876,116870.47688831936,2341540.4329782827,40900.26957167307,1841647.6866200168,128619.17196413796,3191298.778104275,54778.48559415143,0.8526084855513676,0,0.961391993490386,0
223,2020-01-12,2020-3,2020-M1,2019-2020,2020.0566037735848,0.0535781951674411,79746,1488404,4932,1598,73,0,56,252,1244,12,60316,7712,8020,65248,7768,8272,7428.643925792938,339.3560742070616,0.0,8192.968152866242,79.03184713375796,18967,0.2906909024031388,9026.643925792938,412.3560742070616,0.0,9436.968152866242,91.03184713375796,0.4759131083351577,0.0217407114571129,0.0,0.4975466944095662,0.004799485798163,329135084,2439615.3942962755,111446.7608157873,2550513.0113120945,24603.019401724385,2136068.384350552,138551.76507096592,3133316.101389664,50902.41623495896,0.8526084855513676,0,0.961391993490386,0
224,2020-01-19,2020-4,2020-M1,2019-2020,2020.0754716981128,0.0602610428735723,90072,1494697,5000,1769,79,0,37,256,1137,8,64502,9478,8764,69502,9515,9020,9108.244047619048,406.7559523809524,0.0,8956.978165938865,63.02183406113537,21528,0.3097464821156225,10877.244047619048,485.7559523809524,0.0,10093.978165938865,71.02183406113537,0.5052603143635752,0.0225639145476102,0.0,0.4688767263999844,0.0032990446888301,329135084,3104076.3295490667,138621.83721558866,2880553.0664483337,20267.743651351517,2324918.790081881,130504.04789079489,2755678.311876677,36100.102263180175,0.8526084855513676,0,0.961391993490386,0
225,2020-01-26,2020-5,2020-M1,2019-2020,2020.0943396226412,0.0687270765911542,108307,1575900,6124,2366,92,0,50,309,1073,8,72224,12102,9671,78348,12152,9980,11697.165174938977,454.8348250610253,0.0,9906.14246068455,73.85753931544866,25671,0.3276535457190994,14063.165174938977,546.8348250610252,0.0,10979.14246068455,81.85753931544866,0.5478230366927263,0.0213016565408836,0.0,0.427686590342587,0.003188716423803,329135084,4060291.483114533,157881.15657081024,3169878.051667843,23633.75993787768,2855567.598474188,131205.05787262664,2735621.1406016387,27351.19814065666,0.8526084855513676,0,0.961391993490386,0
226,2020-02-02,2020-6,2020-M2,2019-2020,2020.1132075471696,0.070826067587348,111289,1571300,5665,2355,91,0,64,288,875,5,71868,12960,8787,77533,13024,9075,12539.460343417824,484.539656582175,0.0,9023.4375,51.5625,25425,0.3279248835979518,14894.460343417824,575.539656582175,0.0,9898.4375,56.5625,0.585819482533641,0.0226367613208328,0.0,0.389319075712881,0.002224680432645,329237661,4479616.35028147,173097.70185801017,2977026.454458591,17011.579739763376,3520899.8893103367,145261.8641150493,2894492.6459717155,21379.02568267924,0.8526084855513676,0,0.961391993490386,0
227,2020-02-09,2020-7,2020-M2,2019-2020,2020.132075471698,0.0622068306383211,95418,1533883,5035,2052,65,0,129,280,744,10,69257,13372,7180,74292,13501,7460,13086.467642890882,414.5323571091167,0.0,7361.06100795756,98.93899204244032,23832,0.3207882409949927,15138.467642890882,479.5323571091167,0.0,8105.06100795756,108.93899204244032,0.6352159971001545,0.0201213644305604,0.0,0.3400915159431671,0.0045711225261178,329237661,4173375.379779767,132197.5631996515,2234404.6214022003,30032.320180137096,3954339.8856812096,150449.56471101538,2815465.548494242,22736.350877282413,0.8526084855513676,0,0.961391993490386,0
228,2020-02-16,2020-8,2020-M2,2019-2020,2020.1509433962265,0.0562148489954743,79832,1420123,4344,1752,76,0,119,169,564,9,65212,12714,5755,69556,12833,5924,12299.46170678337,533.5382932166301,0.0,5830.952879581152,93.04712041884817,21158,0.3041865547185002,14051.46170678337,609.5382932166301,0.0,6394.952879581152,102.04712041884817,0.6641205079300203,0.0288088804809826,0.0,0.3022475129776515,0.0048230986113455,329237661,3738931.0937902494,162191.07484478247,1701622.839227233,27153.555945115422,4113053.576741505,156341.87411831383,2520732.9916889668,24457.80395072339,0.8526084855513676,0,0.961391993490386,0
229,2020-02-23,2020-9,2020-M2,2019-2020,2020.169811320755,0.0510226491482698,74809,1466192,3972,1667,63,0,50,141,454,8,62427,11713,4363,66399,11763,4504,11334.636416184972,428.36358381502896,0.0,4426.008658008658,77.991341991342,18459,0.2780011747164867,13001.636416184972,491.36358381502896,0.0,4880.008658008658,85.991341991342,0.7043521542979019,0.0266191875949417,0.0,0.2643701532048679,0.0046585049022884,329237661,3289341.69326606,124312.25355474612,1234615.0460187474,21755.331207378807,3920316.129279387,147949.64836429778,2036917.240276693,23988.196768098675,0.8526084855513676,0,0.961391993490386,0
230,2020-03-01,2020-10,2020-M3,2019-2020,2020.188679245283,0.0528927561920492,78779,1489410,4156,1612,73,0,65,132,352,8,64149,11050,3378,68305,11115,3510,10633.45994065282,481.540059347181,0.0,3432.0,78.0,16670,0.2440524119756972,12245.45994065282,554.540059347181,0.0,3784.0,86.0,0.7345806803031085,0.0332657504107487,0.0,0.226994601079784,0.0051589682063587,329342883,3122964.787456237,141424.58404733575,965035.1079507436,21932.616089789622,3581153.2385730785,140031.3689116292,1533919.403649731,25218.45585560524,0.8526084855513676,0,0.961391993490386,0
