time_plot,S_y0.00_n0.10,Iv_y0.00_n0.10,Iy_y0.00_n0.10,Rcv_y0.00_n0.10,Rcy_y0.00_n0.10,Rv_y0.00_n0.10,Ry_y0.00_n0.10,Jv_y0.00_n0.10,Jy_y0.00_n0.10,R_y0.00_n0.10,CV_y0.00_n0.10,CY_y0.00_n0.10,BV_y0.00_n0.10,BY_y0.00_n0.10,step
2018.1923076923076,33265.51771424427,318.3585720168639,12.846544070961734,1969.6636636441317,93.2441922984144,32820.982753770884,14135.163344031964,135.66608337411202,11.93047641850297,17236.626656129898,31955.974046775205,6378.870378490461,79.69562113157592,28.1677099125609,124
2018.2115384615386,32816.520299167496,314.74781141506753,11.889896461025504,2147.064633420599,95.6894996992391,33198.87299735136,13897.737651771666,133.7061535675676,11.268414793363057,17372.502642352592,32882.791073292145,6426.766916523654,78.77944725393984,26.343095918256086,125
2018.2307692307693,32405.240114746764,298.1467020341772,10.533954659291583,2268.6231080589696,95.50069391061398,33612.54633455844,13677.641146800377,126.22898698533139,10.135013431272137,17495.403944814723,33760.12979274345,6469.519224481034,74.57379115336094,23.513769376559143,126
2018.25,32053.93729925299,271.2588284038555,8.953906172472813,2324.3360621562206,92.71784947339523,34048.218989209265,13483.058488879837,114.42297523014544,8.674556893396247,17594.42104432843,34557.380357876995,6505.964910129063,67.76629803635133,20.045127106416068,127
2018.2692307692307,31776.375566046892,237.9257170146887,7.339997411498212,2312.4631111574713,87.69295413360503,34490.3926348347,13318.681709228198,99.95180843740049,7.0770066898868835,17662.09949504573,35255.479288584,6535.738528349122,59.33840911009542,16.37549002103233,128
2018.2884615384617,31577.64223313843,202.0884854240737,5.8535703448367,2238.90523789034,81.00493879146417,34923.75902033004,13185.751029260819,84.50716022309558,5.529390617146542,17694.958933979742,35847.192191496746,6559.207787640219,50.295596747583446,12.908092610103314,129
2018.3076923076924,31455.69588852882,167.01086536142557,4.5993937757396655,2115.017265343788,73.33357967368516,35334.83599981384,13082.76451775504,69.47893400257492,4.1724341154267925,17693.09112162946,36335.033674122846,6577.257729908571,41.46652602321847,9.927468247593334,130
2018.326923076923,31403.68518358406,134.9271681013252,3.618042827633825,1954.8445080382198,65.3340006513971,35713.04597352016,13006.45569318875,55.8061935538344,3.0796029548604285,17659.20363357976,36728.13071007906,6591.013022883774,33.413248056278064,7.565411136362036,131
2018.3461538461538,31412.22727423209,107.04639359862837,2.897675236249012,1772.6456240866548,57.54167075105555,36051.16200807397,12952.714896529178,43.98582841595547,2.2598087052541636,17597.518820370962,37039.13123990985,6601.590155309925,26.435045035617588,5.817422834382751,132
2018.3653846153845,31471.197012030418,83.7616508467432,2.3944828531634967,1581.1481868831222,50.32704878099926,36345.2162641973,12917.286632630403,34.16380407280557,1.6779355155408842,17512.826982189516,37281.7635283568,6609.937456675207,20.623744517990602,4.591015750905081,133
