,R0_v_mean,R0_y_mean,w_v_mean,w_y_mean,cv_mean,cy_mean,tv_0_mean,ty_0_mean,det_prob_v_mean,det_prob_y_mean,confirmed_dispersion_v_mean,confirmed_dispersion_y_mean,S_rate_ini_mean,Rcv_rate_ini_mean,Rcy_rate_ini_mean,Rv_rate_ini_mean,Ry_rate_ini_mean,R_rate_ini_mean,R0_v_std,R0_y_std,w_v_std,w_y_std,cv_std,cy_std,tv_0_std,ty_0_std,det_prob_v_std,det_prob_y_std,confirmed_dispersion_v_std,confirmed_dispersion_y_std,S_rate_ini_std,Rcv_rate_ini_std,Rcy_rate_ini_std,Rv_rate_ini_std,Ry_rate_ini_std,R_rate_ini_std,R0_v_neff,R0_y_neff,w_v_neff,w_y_neff,cv_neff,cy_neff,tv_0_neff,ty_0_neff,det_prob_v_neff,det_prob_y_neff,confirmed_dispersion_v_neff,confirmed_dispersion_y_neff,S_rate_ini_neff,Rcv_rate_ini_neff,Rcy_rate_ini_neff,Rv_rate_ini_neff,Ry_rate_ini_neff,R_rate_ini_neff,R0_v_rhat,R0_y_rhat,w_v_rhat,w_y_rhat,cv_rhat,cy_rhat,tv_0_rhat,ty_0_rhat,det_prob_v_rhat,det_prob_y_rhat,confirmed_dispersion_v_rhat,confirmed_dispersion_y_rhat,S_rate_ini_rhat,Rcv_rate_ini_rhat,Rcy_rate_ini_rhat,Rv_rate_ini_rhat,Ry_rate_ini_rhat,R_rate_ini_rhat,bv_log_likelihood_mean,bv_log_likelihood_std,by_log_likelihood_mean,by_log_likelihood_std,runtime,bv_rmse,by_rmse,bv_mape,by_mape,bv_mae,by_mae,bv_corr,by_corr,bv_r2,by_r2,file_num,log_likelihood_sum,log_likelihood_std,neff_mean,rhat_mean,mae,mape,rmse,r2,corr,S_rate_ini_adjust_mean,Rcv_rate_ini_adjust_mean,Rcy_rate_ini_adjust_mean,Rv_rate_ini_adjust_mean,Ry_rate_ini_adjust_mean,R_rate_ini_adjust_mean,Iv_rate_ini_adjust_mean,Iy_rate_ini_adjust_mean,Jv_rate_ini_adjust_mean,Jy_rate_ini_adjust_mean
578,2.882,1.217,0.391,0.43,0.092,0.675,21.193,16.121,0.594,0.678,1.389,1.142,0.88,0.082,0.015,0.48,0.583,0.518,0.02,0.013,0.019,0.016,0.02,0.02,0.189,0.163,0.018,0.018,0.084,0.084,0.014,0.013,0.004,0.02,0.02,0.019,1540.0,781.0,1286.0,1161.0,1047.0,1309.0,1122.0,1316.0,1416.0,774.0,1336.0,904.0,746.0,888.0,1003.0,1292.0,1333.0,1204.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-647.121009322313,4.526892574318009,-790.8335561834867,7.192971947268784,0.097634858753946,591.9422763215447,92.79747256812914,382658791868110.3,0.6271195010453182,178.59803921568627,46.95751633986928,0.1094241095937257,0.7235123837078958,-629.9331210444626,0.4411856836955046,2728,-1437.9545655057996,11.719864521586793,1136.5555555555557,1.0,225.55555555555554,382658791868110.94,684.7397488896738,-314.74596768038356,0.4164682466508108,0.3440133852480806,0.03205579271629842,0.005863864521274101,0.18764366468077123,0.2279088677268534,0.20249878813466562,3.909243014182735e-06,3.909243014182735e-06,3.909243014182735e-06,3.909243014182735e-06
579,1.941,1.007,0.821,0.827,0.322,0.717,19.989,14.876,0.689,0.791,1.119,1.487,0.775,0.053,0.051,0.764,0.375,0.816,0.022,0.006,0.022,0.017,0.02,0.021,0.188,0.163,0.019,0.018,0.088,0.094,0.02,0.019,0.019,0.019,0.019,0.018,933.0,478.0,760.0,829.0,986.0,740.0,1237.0,983.0,1087.0,887.0,935.0,1064.0,1130.0,1204.0,705.0,755.0,1037.0,794.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-602.8980377074724,5.5307592755351545,-860.7640275966362,8.555501861240511,0.0820507258176803,583.676996806716,144.0783589905568,353223500185925.94,0.8351738864528179,179.00653594771242,72.13398692810458,0.4072670056967108,0.4253135759262385,-612.4367148634747,-0.3470779726889523,3150,-1463.6620653041086,14.086261136775665,919.1111111111111,1.0005555555555554,251.140522875817,353223500185926.75,727.7553557972728,-306.3918964180818,0.4162902908114746,0.27346120732240903,0.01870121804914539,0.017995511707668204,0.2695798224442845,0.1323199390269721,0.28792818732269126,3.528531707385923e-06,3.528531707385923e-06,3.528531707385923e-06,3.528531707385923e-06
580,2.639,1.246,0.384,0.354,0.361,0.797,12.495,13.224,0.903,0.935,1.611,0.949,0.798,0.079,0.022,0.747,0.664,0.595,0.021,0.003,0.02,0.014,0.019,0.019,0.188,0.182,0.018,0.02,0.084,0.085,0.02,0.014,0.01,0.02,0.02,0.019,1196.0,1097.0,1045.0,918.0,952.0,1353.0,677.0,1108.0,1054.0,1076.0,1218.0,980.0,1230.0,689.0,691.0,814.0,1156.0,1269.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,-691.007433413678,5.625974921437929,-755.7733799777644,6.700360169870407,0.0890594069825278,781.7512548821421,72.38011273101368,853623458782693.9,0.6530344593404352,224.02941176470588,40.53921568627451,-0.0041186574102931,0.8341780347829493,-1099.428384437734,0.6600353676494596,757,-1446.7808133914423,12.326335091308337,1029.0555555555557,1.001111111111111,264.5686274509804,853623458782694.5,854.1313676131558,-549.3841745350422,0.4150296886863281,0.27469501280533143,0.0271941178090491,0.007573045465811141,0.25713931649822375,0.22856828133175447,0.20481645691625588,3.4422933935505195e-06,3.4422933935505195e-06,3.4422933935505195e-06,3.4422933935505195e-06
581,1.368,1.225,0.613,0.137,0.414,0.591,15.957,21.019,0.828,0.862,0.743,0.979,0.734,0.054,0.059,0.666,0.127,0.38,0.016,0.012,0.018,0.013,0.021,0.02,0.175,0.221,0.02,0.019,0.069,0.079,0.019,0.018,0.017,0.019,0.015,0.018,1323.0,577.0,1379.0,1344.0,1133.0,1171.0,1553.0,1253.0,1445.0,1805.0,1511.0,1234.0,1265.0,1098.0,1223.0,1533.0,515.0,1228.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.0,1.0,1.0,-543.3386488833946,2.126635799716849,-756.3879671382778,5.19521559132568,0.0883364197280671,340.99065356251845,140.3047802911541,677011708689684.1,2.740981483031194,92.19281045751634,74.7843137254902,0.6227076787026262,0.2070373356018015,-208.36764136784228,-0.2774389794784839,4887,-1299.7266160216723,7.321851391042529,1255.0,1.0016666666666667,166.97712418300654,677011708689686.9,481.29543385367253,-104.32254017366039,0.41487250715221385,0.3633591414031406,0.026732143917942222,0.029207342428862797,0.32969644165462075,0.06287004217738264,0.18811508682996378,4.950397021841152e-06,4.950397021841152e-06,4.950397021841152e-06,4.950397021841152e-06
582,2.947,1.226,0.576,0.357,0.476,0.608,15.388,14.257,0.868,0.881,1.563,0.686,0.76,0.087,0.014,0.225,0.237,0.444,0.019,0.012,0.019,0.016,0.021,0.019,0.19,0.175,0.019,0.02,0.088,0.077,0.02,0.011,0.004,0.018,0.02,0.02,748.0,580.0,1337.0,1091.0,1136.0,1621.0,1411.0,1733.0,1308.0,1329.0,1820.0,1450.0,1399.0,1510.0,787.0,1446.0,1443.0,1378.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-681.3291800383477,5.781475116767214,-709.4120802565988,7.197076801745205,0.0873484559853871,1025.1883096589806,84.69683536926647,412094083550302.7,0.714660793747848,261.1078431372549,46.16666666666666,0.0543443166610076,0.7745910063319026,-1891.4826228077095,0.5344893780899702,3271,-1390.7412602949464,12.97855191851242,1307.0555555555557,1.001111111111111,307.27450980392155,412094083550303.4,1109.885145028247,-945.4740667148097,0.4144676614964551,0.4300977906555596,0.04923487866714958,0.007922854038391887,0.1273315827598696,0.13412260050706265,0.2512676566461427,5.659181455994206e-06,5.659181455994206e-06,5.659181455994206e-06,5.659181455994206e-06
583,1.343,1.249,0.803,0.366,0.127,0.283,14.868,20.177,0.46,0.531,1.008,1.317,0.522,0.097,0.012,0.256,0.112,0.572,0.017,0.001,0.019,0.014,0.021,0.019,0.166,0.18,0.017,0.017,0.088,0.101,0.015,0.003,0.002,0.016,0.009,0.02,1432.0,965.0,985.0,1424.0,1147.0,1241.0,1398.0,1132.0,1401.0,1689.0,1524.0,1423.0,1233.0,1150.0,820.0,1089.0,816.0,1835.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-596.8646981942677,6.3559116435078655,-820.6724292922335,11.00386911195428,0.0964710580640369,194.7588671662199,167.22155668336498,323788208503762.3,0.9094031956422344,50.77124183006536,81.05882352941177,0.5058968449917663,0.3200303104058058,-67.2997461394786,-0.8145951758276977,4643,-1417.537127486501,17.359780755462147,1261.3333333333333,1.0016666666666667,131.83006535947712,323788208503763.25,361.9804238495849,-34.057170657653145,0.4129635776987861,0.3322639780018332,0.06174253997352073,0.007638252367858234,0.16294938384764232,0.07129035543334351,0.3640900295345758,6.365210306548529e-06,6.365210306548529e-06,6.365210306548529e-06,6.365210306548529e-06
584,2.106,1.247,0.937,0.632,0.644,0.912,18.928,15.903,0.361,0.424,1.877,1.897,0.516,0.097,0.014,0.259,0.702,0.387,0.021,0.003,0.021,0.017,0.02,0.019,0.182,0.161,0.014,0.014,0.095,0.099,0.018,0.003,0.004,0.018,0.021,0.02,1342.0,755.0,830.0,1182.0,1249.0,1359.0,1117.0,1027.0,1157.0,1115.0,1163.0,891.0,1163.0,821.0,869.0,962.0,1161.0,1108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01,1.0,1.0,1.0,-762.6592149304723,10.068979193724036,-951.3429384572764,11.47227910163717,0.0933242215712865,388.2754501167937,101.88654301260212,12.68652676339922,0.8176460424376949,95.65686274509804,49.55228758169935,0.0846409813064757,0.7396710541980656,-270.4591429594031,0.3263584260768521,4928,-1714.0021533877489,21.541258295361207,1070.611111111111,1.001111111111111,145.20915032679738,13.504172805836914,490.1619931293958,-135.06639226666312,0.4121560177522706,0.2612605314322748,0.04911292935839274,0.007088464031108231,0.13113658457550226,0.35543583927414124,0.1959453985742061,5.063188593648736e-06,5.063188593648736e-06,5.063188593648736e-06,5.063188593648736e-06
585,1.852,1.246,0.312,0.49,0.201,0.644,13.004,18.35,0.784,0.873,0.959,0.739,0.624,0.093,0.014,0.466,0.279,0.829,0.018,0.003,0.015,0.014,0.02,0.019,0.187,0.166,0.019,0.019,0.077,0.078,0.016,0.006,0.004,0.017,0.018,0.019,1591.0,950.0,1356.0,1079.0,1074.0,1122.0,1299.0,1374.0,1292.0,1538.0,1340.0,1450.0,1336.0,1122.0,849.0,1119.0,1061.0,1291.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,-577.7958393255036,3.3265923002234823,-718.0599781665089,6.962713897517186,0.0857852124505572,316.15894023449044,319.6582734182019,971364625511286.6,0.833801853516768,89.43464052287581,104.4248366013072,0.3058776486472843,0.5183623738992127,-178.98468166015226,-5.630818288716756,458,-1295.8558174920126,10.289306197740668,1235.7222222222222,1.001111111111111,193.859477124183,971364625511287.5,635.8172136526923,-92.30774997443451,0.4121200112732485,0.27071113733384244,0.04034637142956305,0.006073647311977234,0.2021656890986708,0.12103911428868917,0.35964668725922333,4.338319508555167e-06,4.338319508555167e-06,4.338319508555167e-06,4.338319508555167e-06
586,1.48,1.245,0.274,0.205,0.375,0.804,20.834,18.38,0.411,0.513,0.91,0.949,0.315,0.017,0.067,0.481,0.244,0.115,0.018,0.005,0.016,0.014,0.02,0.019,0.2,0.195,0.018,0.017,0.085,0.084,0.016,0.007,0.016,0.019,0.017,0.011,1356.0,771.0,885.0,930.0,1173.0,1306.0,1146.0,1184.0,1063.0,1394.0,964.0,1065.0,790.0,633.0,357.0,971.0,1078.0,617.0,1.01,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,-569.1981780790077,5.4103552385434845,-752.3363727756595,7.299725795759894,0.0985159902440177,91.72653125430892,116.65918043208158,706447000371844.8,0.7281977378450474,37.16666666666666,54.50653594771242,0.3563379833831237,0.46653115529451,-14.15006690924296,0.1168528535263704,4497,-1321.534550854667,12.710081034303379,982.3888888888889,1.0022222222222221,91.67320261437908,706447000371845.5,208.3857116863905,-7.016607027858295,0.41143456933881684,0.25422908057851235,0.01372029958677686,0.054074121900826444,0.38820377066115697,0.19692665289256195,0.09281379132231404,8.070764462809918e-06,8.070764462809918e-06,8.070764462809918e-06,8.070764462809918e-06
587,1.449,1.205,0.903,0.141,0.305,0.738,21.273,19.052,0.551,0.597,1.072,0.986,0.573,0.089,0.016,0.726,0.266,0.22,0.02,0.012,0.02,0.012,0.02,0.019,0.185,0.198,0.019,0.018,0.082,0.081,0.02,0.009,0.006,0.02,0.019,0.017,956.0,689.0,1000.0,944.0,1101.0,1216.0,1017.0,1158.0,1280.0,1025.0,1259.0,1295.0,1223.0,715.0,1139.0,902.0,988.0,678.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-597.0086014314256,4.535627232836444,-758.0736565647237,6.939676749325997,0.078357043729888,354.22163817904794,122.65204649659916,353223500185924.6,0.7473445228237332,118.54575163398692,57.173202614379086,0.4047529258846811,0.4154344536734984,-224.93045886656503,0.0237864624921808,1819,-1355.0822579961493,11.47530398216244,1032.5,1.001111111111111,175.718954248366,353223500185925.4,476.8736846756471,-112.45333620203643,0.4100936897790898,0.303168186916679,0.04708895049840215,0.008465429303083532,0.3841188546274153,0.14073776216376374,0.11639965291739858,5.290893314427208e-06,5.290893314427208e-06,5.290893314427208e-06,5.290893314427208e-06
588,1.377,1.175,0.515,0.729,0.56,0.814,20.639,19.491,0.772,0.855,0.824,1.098,0.707,0.072,0.031,0.334,0.176,0.576,0.017,0.016,0.018,0.019,0.02,0.019,0.186,0.177,0.02,0.019,0.076,0.084,0.018,0.016,0.013,0.019,0.018,0.016,1168.0,762.0,921.0,1601.0,1042.0,1723.0,1281.0,1161.0,1018.0,903.0,885.0,1468.0,1422.0,740.0,605.0,1521.0,1032.0,1345.0,1.0,1.01,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-555.052159658687,3.126780655650128,-782.9444678202207,6.408380280748002,0.0708992167976167,299.85810914650125,356.1097654272903,677011708689684.9,1.335529819933197,84.33333333333333,142.26470588235293,0.4660057817258065,0.3526459841875413,-160.90348834955353,-7.229301888129557,2593,-1337.9966274789076,9.53516093639813,1144.3333333333333,1.0016666666666667,226.59803921568624,677011708689686.2,655.9678745737915,-84.06639511884154,0.4093258829566739,0.37288242864074594,0.037973882407544145,0.016349866036581506,0.1761566211683298,0.09282504588510791,0.30379105926035316,5.274150334381132e-06,5.274150334381132e-06,5.274150334381132e-06,5.274150334381132e-06
589,1.965,1.176,0.764,0.689,0.235,0.717,17.689,16.982,0.748,0.825,1.323,1.372,0.685,0.091,0.021,0.397,0.548,0.817,0.022,0.014,0.022,0.018,0.02,0.019,0.195,0.17,0.019,0.018,0.091,0.085,0.02,0.009,0.009,0.02,0.022,0.019,1424.0,919.0,774.0,1174.0,1308.0,1476.0,1664.0,1866.0,1817.0,1577.0,1235.0,1595.0,1833.0,1164.0,1187.0,1657.0,1290.0,1356.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-638.9149816750257,7.170220725759083,-833.5129516770271,6.232903307600735,0.0710418024328019,647.8938540211902,110.25501485489715,353223500185932.6,0.6775403082809114,189.72875816993465,52.21895424836601,0.2410876422120241,0.5774766060699881,-754.8442792078056,0.2111545368515416,1596,-1472.4279333520528,13.403124033359818,1406.4444444444443,1.0016666666666667,241.94771241830065,353223500185933.3,758.1488688760874,-377.31656233547704,0.40928212414100607,0.2676785044391647,0.03556021007877954,0.008206202325872203,0.15513630111291735,0.21414280355133178,0.3192603476303614,3.907715393272478e-06,3.907715393272478e-06,3.907715393272478e-06,3.907715393272478e-06
590,2.865,1.039,0.5,0.772,0.617,0.81,19.986,16.142,0.731,0.815,1.314,1.189,0.853,0.091,0.036,0.724,0.496,0.832,0.021,0.013,0.02,0.019,0.02,0.019,0.188,0.158,0.02,0.019,0.084,0.085,0.02,0.008,0.015,0.021,0.02,0.02,1029.0,516.0,952.0,951.0,1042.0,1056.0,1536.0,1145.0,1394.0,1156.0,945.0,1599.0,748.0,935.0,959.0,697.0,1129.0,1332.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,-633.8690492091469,4.4718396275322645,-802.9058402612776,6.433689622956544,0.0774944729275173,641.4590369450191,122.09259986246695,382658791868099.4,0.7368355571941042,202.1503267973856,60.16013071895425,0.2142133455971922,0.6036692728049863,-739.9048978396587,0.0326716601587125,180,-1436.7748894704246,10.905529250488808,1062.2777777777778,1.0005555555555554,262.31045751633985,382658791868100.1,763.551636807486,-369.93611308975,0.40894130920108923,0.2813287423648765,0.03001279666495165,0.011873194285035818,0.23878312951016478,0.1635862323716046,0.27440271236527225,3.298109523621061e-06,3.298109523621061e-06,3.298109523621061e-06,3.298109523621061e-06
591,1.666,1.212,0.349,0.351,0.026,0.822,13.229,19.293,0.633,0.719,0.843,0.786,0.886,0.052,0.027,0.622,0.19,0.723,0.017,0.013,0.016,0.016,0.012,0.019,0.188,0.186,0.019,0.019,0.076,0.079,0.01,0.018,0.013,0.019,0.018,0.018,1099.0,925.0,1078.0,1142.0,652.0,1708.0,1407.0,1476.0,1192.0,1611.0,1687.0,1253.0,903.0,799.0,596.0,1257.0,867.0,1117.0,1.01,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-561.4093395764093,3.4393887822282565,-723.8887258723998,7.795169510870378,0.098511251144939,248.87995505091163,210.89819974005175,706447000371844.8,0.8608996674670547,69.18954248366013,86.20588235294117,0.4199268065947543,0.3967136414330613,-110.53327358922915,-1.8862967013947225,4891,-1285.2980654488092,11.234558293098633,1153.8333333333333,1.0022222222222221,155.3954248366013,706447000371845.6,459.7781547909634,-56.20978514531194,0.4083202240139078,0.354394329690725,0.020799667205324716,0.010799827202764756,0.2487960192636918,0.0759987840194557,0.289195372874034,3.999936001023985e-06,3.999936001023985e-06,3.999936001023985e-06,3.999936001023985e-06
592,2.409,1.111,0.426,0.785,0.434,0.781,20.623,18.727,0.763,0.875,1.179,1.401,0.602,0.096,0.016,0.204,0.25,0.805,0.021,0.014,0.019,0.019,0.019,0.019,0.197,0.164,0.02,0.019,0.084,0.087,0.021,0.004,0.006,0.02,0.024,0.02,1605.0,1277.0,1676.0,2065.0,1156.0,1559.0,1631.0,1537.0,1945.0,1721.0,1771.0,1381.0,1705.0,677.0,1622.0,1306.0,2651.0,1350.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-610.1460290960935,5.395667963437453,-838.3538199704677,7.317212555631366,0.0613746647702323,525.9617303854582,131.23736789507072,647576417007529.2,0.8015847957776971,184.7516339869281,66.859477124183,0.3066808457310217,0.5088302886029427,-497.1187630408987,-0.1176613970139619,353,-1448.4998490665612,12.712880519068818,1590.8333333333333,1.0005555555555554,251.61111111111111,647576417007530.0,657.1990982805289,-248.61821221895636,0.4077555671669822,0.3051129221911365,0.04865588127964968,0.00810931354660828,0.10339374771925557,0.12670802416575438,0.4079998378137291,5.068320966630175e-06,5.068320966630175e-06,5.068320966630175e-06,5.068320966630175e-06
593,2.785,1.228,0.679,0.28,0.322,0.587,18.815,17.325,0.884,0.89,1.411,0.615,0.775,0.057,0.021,0.852,0.686,0.22,0.02,0.012,0.02,0.014,0.02,0.019,0.187,0.172,0.021,0.019,0.082,0.064,0.02,0.018,0.009,0.019,0.02,0.02,2087.0,491.0,1414.0,1581.0,1598.0,1872.0,1795.0,2090.0,1355.0,1808.0,1342.0,1857.0,1880.0,1101.0,836.0,844.0,1371.0,1542.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-651.1133278543447,4.363261566355731,-693.5347564293733,3.7898281583693945,0.0870155654350916,1015.4024653636934,96.82974749528164,353223500185967.8,0.6944985711971713,273.7908496732026,51.209150326797385,0.1455070473034365,0.6696861604837476,-1855.5260053001257,0.3915669082927819,1299,-1344.648084283718,8.153089724725126,1492.4444444444443,1.0016666666666667,325.0,353223500185968.5,1112.2322128589751,-927.5672191959164,0.4075966038935921,0.29681659415405354,0.021830381763588456,0.008042772228690483,0.3263067589925853,0.2627305594705558,0.08425761382437649,3.829891537471659e-06,3.829891537471659e-06,3.829891537471659e-06,3.829891537471659e-06
594,2.175,1.247,0.169,0.342,0.289,0.911,21.256,16.656,0.928,0.992,1.395,1.338,0.833,0.095,0.019,0.408,0.752,0.754,0.023,0.003,0.015,0.014,0.02,0.02,0.187,0.184,0.022,0.007,0.09,0.098,0.019,0.005,0.008,0.02,0.02,0.02,1171.0,906.0,1034.0,863.0,1046.0,1153.0,1034.0,1252.0,567.0,1177.0,1065.0,1005.0,939.0,755.0,833.0,1070.0,1089.0,1152.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-647.3311697789883,5.695289678619635,-823.8668903568431,9.259403090424996,0.0852722195121977,521.7200624179712,107.0015423503768,3090705626626824.5,0.6129324114660327,198.80392156862743,54.0,0.1560672702146119,0.6583665502471426,-489.1169080660771,0.2570231133059864,3915,-1471.1980601358314,14.95469276904463,1006.1666666666666,1.0,252.80392156862743,3090705626626825.0,628.721604768348,-244.42994247638555,0.40721691023087725,0.29115286748874536,0.03320470877722786,0.006640941755445572,0.1426054861169365,0.26284148421553,0.2635405307161032,3.4952325028660907e-06,3.4952325028660907e-06,3.4952325028660907e-06,3.4952325028660907e-06
595,1.613,1.16,0.399,0.521,0.324,0.6,13.395,19.388,0.844,0.917,0.915,0.865,0.826,0.073,0.066,0.788,0.393,0.69,0.016,0.029,0.016,0.025,0.021,0.02,0.196,0.18,0.02,0.019,0.082,0.08,0.019,0.016,0.017,0.019,0.018,0.02,1442.0,11.0,1254.0,11.0,1025.0,1425.0,1096.0,386.0,1339.0,589.0,1418.0,1130.0,304.0,260.0,360.0,856.0,241.0,81.0,1.0,1.13,1.0,1.13,1.01,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.01,1.01,1.01,1.01,1.01,1.02,-570.1966942367931,3.547661921491094,-739.3441484654181,7.068842296379755,0.1365176971091164,348.36036343197475,266.2252351243087,853623458782646.0,0.9598052125706664,96.51307189542484,99.56209150326798,0.426778738076107,0.3864101737702403,-217.51541525959956,-3.599320419239567,787,-1309.5408427022112,10.616504217870848,734.8888888888889,1.02,196.07516339869284,853623458782647.0,614.5855985562835,-110.55736783941957,0.40659445592317367,0.29125118122452437,0.02574011650047249,0.023271886151112118,0.2778522164708538,0.13857350389980397,0.24329699157980847,3.526043356229109e-06,3.526043356229109e-06,3.526043356229109e-06,3.526043356229109e-06
596,2.607,1.099,0.444,0.718,0.215,0.795,18.231,18.58,0.474,0.572,1.207,1.263,0.527,0.087,0.021,0.804,0.232,0.381,0.021,0.015,0.022,0.02,0.02,0.019,0.186,0.166,0.02,0.017,0.108,0.09,0.025,0.011,0.009,0.021,0.022,0.019,896.0,1030.0,984.0,1010.0,1070.0,1141.0,1231.0,1538.0,1161.0,845.0,833.0,1501.0,1134.0,774.0,667.0,1099.0,1053.0,846.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-619.2285184390258,12.002238989468752,-819.2739247566674,7.572554385473538,0.0773250084453159,272.4971397583295,177.88707679734148,353223500185925.5,0.9573159698611672,104.0359477124183,81.8921568627451,0.470994114090935,0.3405469741212392,-132.70526409247805,-1.0534494906394607,1672,-1438.502443195693,19.57479337494229,1045.1666666666667,1.0005555555555554,185.9281045751634,353223500185926.44,450.384216555671,-66.87935679155875,0.4057705441060871,0.256817605894622,0.0423968343697004,0.010233718640962166,0.3918052279682658,0.11305822498586773,0.18566889534317071,4.873199352839126e-06,4.873199352839126e-06,4.873199352839126e-06,4.873199352839126e-06
597,2.329,1.249,0.134,0.268,0.444,0.575,19.32,16.084,0.595,0.706,1.397,0.979,0.712,0.096,0.013,0.627,0.65,0.354,0.021,0.001,0.013,0.013,0.02,0.019,0.209,0.182,0.02,0.017,0.087,0.084,0.02,0.004,0.003,0.02,0.021,0.02,1544.0,1148.0,1166.0,1179.0,1471.0,1682.0,1413.0,1008.0,1653.0,1348.0,1138.0,1159.0,940.0,618.0,820.0,1452.0,1135.0,1872.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-648.6879936756336,5.809742616473264,-759.1582494343462,7.933072950029491,0.0701542312569088,354.2773045182714,93.47724374434247,2060470417751222.8,0.5346182056142065,129.64705882352942,44.73529411764706,0.0735624645373007,0.73766877940775,-225.00147491093767,0.4329687102365064,2515,-1407.8462431099797,13.742815566502756,1263.6666666666667,1.0016666666666667,174.38235294117646,2060470417751223.2,447.75454826261387,-112.28425310035058,0.4056156219725253,0.29037046703968944,0.03915107420759858,0.005301707965612306,0.2557054534183782,0.26508539828061534,0.14436958614051973,4.078236896624852e-06,4.078236896624852e-06,4.078236896624852e-06,4.078236896624852e-06
598,2.555,1.246,0.356,0.427,0.317,0.487,16.369,13.688,0.508,0.581,1.648,1.442,0.89,0.084,0.015,0.259,0.495,0.54,0.02,0.004,0.019,0.015,0.02,0.02,0.195,0.176,0.017,0.016,0.093,0.093,0.009,0.011,0.005,0.019,0.02,0.02,1202.0,1101.0,1203.0,1395.0,1171.0,1293.0,1425.0,1134.0,925.0,1265.0,1381.0,1319.0,804.0,673.0,999.0,914.0,1112.0,1128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.01,1.0,-702.4490067563548,7.058143386442749,-849.447746260186,9.17808224841152,0.0873248037364747,507.8729657566006,97.25931411955636,353223500185953.3,0.7447296670218398,133.58496732026143,52.70261437908497,0.0664854288859727,0.7443613022328092,-463.4455451182213,0.3861565401256285,2731,-1551.896753016541,16.23622563485427,1135.7777777777778,1.001111111111111,186.2875816993464,353223500185954.06,605.132279876157,-231.52969428904782,0.40542336555939096,0.3898311023897961,0.03679304786600323,0.006570187118929148,0.11344523092017662,0.21681617492466188,0.23652673628144935,4.380124745952766e-06,4.380124745952766e-06,4.380124745952766e-06,4.380124745952766e-06
