,combination,extinction_size,wv,wy
2974,BY_y_cv0.41_cy0.63,320.4580156983899,0.41,0.63
2975,BY_y_cv0.41_cy0.64,355.7873771237723,0.41,0.64
2976,BY_y_cv0.41_cy0.65,396.4608317185146,0.41,0.65
2977,BY_y_cv0.41_cy0.66,443.33175847382046,0.41,0.66
2978,BY_y_cv0.41_cy0.67,497.5025674676476,0.41,0.67
2979,BY_y_cv0.41_cy0.68,560.2738700977088,0.41,0.68
2980,BY_y_cv0.41_cy0.69,633.275735443759,0.41,0.69
2981,BY_y_cv0.41_cy0.70,716.8183737871439,0.41,0.7
2982,BY_y_cv0.42_cy0.00,51.46860581257769,0.42,0.0
2983,BY_y_cv0.42_cy0.01,51.80833804664308,0.42,0.01
2984,BY_y_cv0.42_cy0.02,52.16224073906416,0.42,0.02
2985,BY_y_cv0.42_cy0.03,52.52349102224799,0.42,0.03
2986,BY_y_cv0.42_cy0.04,52.89953915695023,0.42,0.04
2987,BY_y_cv0.42_cy0.05,53.28840761728734,0.42,0.05
2988,BY_y_cv0.42_cy0.06,53.67741963780954,0.42,0.06
2989,BY_y_cv0.42_cy0.07,54.09285058611659,0.42,0.07
2990,BY_y_cv0.42_cy0.08,54.51797819489403,0.42,0.08
2991,BY_y_cv0.42_cy0.09,54.95293797141768,0.42,0.09
2992,BY_y_cv0.42_cy0.10,55.4220071023714,0.42,0.1
2993,BY_y_cv0.42_cy0.11,55.87997304542805,0.42,0.11
2994,BY_y_cv0.42_cy0.12,56.369539650122526,0.42,0.12
2995,BY_y_cv0.42_cy0.13,56.88312722649989,0.42,0.13
2996,BY_y_cv0.42_cy0.14,57.41040950190783,0.42,0.14
2997,BY_y_cv0.42_cy0.15,57.9593738796617,0.42,0.15
2998,BY_y_cv0.42_cy0.16,58.52648778913135,0.42,0.16
2999,BY_y_cv0.42_cy0.17,59.11170411538497,0.42,0.17
3000,BY_y_cv0.42_cy0.18,59.745114584753175,0.42,0.18
3001,BY_y_cv0.42_cy0.19,60.38859482254631,0.42,0.19
3002,BY_y_cv0.42_cy0.20,61.050874037950784,0.42,0.2
3003,BY_y_cv0.42_cy0.21,61.7444551007411,0.42,0.21
3004,BY_y_cv0.42_cy0.22,62.47754854276009,0.42,0.22
3005,BY_y_cv0.42_cy0.23,63.22532167391837,0.42,0.23
3006,BY_y_cv0.42_cy0.24,64.04605757115043,0.42,0.24
3007,BY_y_cv0.42_cy0.25,64.87390465659846,0.42,0.25
3008,BY_y_cv0.42_cy0.26,65.76136398848868,0.42,0.26
3009,BY_y_cv0.42_cy0.27,66.68861412010922,0.42,0.27
3010,BY_y_cv0.42_cy0.28,67.65695506252413,0.42,0.28
3011,BY_y_cv0.42_cy0.29,68.67312970979819,0.42,0.29
3012,BY_y_cv0.42_cy0.30,69.74715587640605,0.42,0.3
3013,BY_y_cv0.42_cy0.31,70.90832486529253,0.42,0.31
3014,BY_y_cv0.42_cy0.32,72.12159192951096,0.42,0.32
3015,BY_y_cv0.42_cy0.33,73.43209176032452,0.42,0.33
3016,BY_y_cv0.42_cy0.34,74.79940231081508,0.42,0.34
3017,BY_y_cv0.42_cy0.35,76.25694268827849,0.42,0.35
3018,BY_y_cv0.42_cy0.36,77.84840308439654,0.42,0.36
3019,BY_y_cv0.42_cy0.37,79.5417025961644,0.42,0.37
3020,BY_y_cv0.42_cy0.38,81.3590789585729,0.42,0.38
3021,BY_y_cv0.42_cy0.39,83.33175938621282,0.42,0.39
3022,BY_y_cv0.42_cy0.40,85.48084203002837,0.42,0.4
3023,BY_y_cv0.42_cy0.41,87.76536302597033,0.42,0.41
3024,BY_y_cv0.42_cy0.42,90.28037588420102,0.42,0.42
3025,BY_y_cv0.42_cy0.43,93.05703232629622,0.42,0.43
3026,BY_y_cv0.42_cy0.44,96.03597253231273,0.42,0.44
3027,BY_y_cv0.42_cy0.45,99.33747650274162,0.42,0.45
3028,BY_y_cv0.42_cy0.46,103.01296672480676,0.42,0.46
3029,BY_y_cv0.42_cy0.47,107.03047336365472,0.42,0.47
3030,BY_y_cv0.42_cy0.48,111.53695117201696,0.42,0.48
3031,BY_y_cv0.42_cy0.49,116.50304617292694,0.42,0.49
3032,BY_y_cv0.42_cy0.50,122.0961033101721,0.42,0.5
3033,BY_y_cv0.42_cy0.51,128.32906943030943,0.42,0.51
3034,BY_y_cv0.42_cy0.52,135.38168135193774,0.42,0.52
3035,BY_y_cv0.42_cy0.53,143.23067711787755,0.42,0.53
3036,BY_y_cv0.42_cy0.54,152.21031753806403,0.42,0.54
3037,BY_y_cv0.42_cy0.55,162.43970956075665,0.42,0.55
3038,BY_y_cv0.42_cy0.56,173.9091460671618,0.42,0.56
3039,BY_y_cv0.42_cy0.57,187.14736555206,0.42,0.57
3040,BY_y_cv0.42_cy0.58,202.1530986412272,0.42,0.58
3041,BY_y_cv0.42_cy0.59,219.3480313641745,0.42,0.59
3042,BY_y_cv0.42_cy0.60,239.2615621901705,0.42,0.6
3043,BY_y_cv0.42_cy0.61,261.9642921373205,0.42,0.61
3044,BY_y_cv0.42_cy0.62,288.17692374802283,0.42,0.62
3045,BY_y_cv0.42_cy0.63,318.6739463607633,0.42,0.63
3046,BY_y_cv0.42_cy0.64,353.42218023170363,0.42,0.64
3047,BY_y_cv0.42_cy0.65,393.9063307975652,0.42,0.65
3048,BY_y_cv0.42_cy0.66,440.4752144162153,0.42,0.66
3049,BY_y_cv0.42_cy0.67,494.7887717651034,0.42,0.67
3050,BY_y_cv0.42_cy0.68,557.2150896752983,0.42,0.68
3051,BY_y_cv0.42_cy0.69,628.9103849966197,0.42,0.69
3052,BY_y_cv0.42_cy0.70,712.2348104135913,0.42,0.7
3053,BY_y_cv0.43_cy0.00,51.39010401146424,0.43,0.0
3054,BY_y_cv0.43_cy0.01,51.73621327588008,0.43,0.01
3055,BY_y_cv0.43_cy0.02,52.07384089084572,0.43,0.02
3056,BY_y_cv0.43_cy0.03,52.43807952024981,0.43,0.03
3057,BY_y_cv0.43_cy0.04,52.80976403433269,0.43,0.04
3058,BY_y_cv0.43_cy0.05,53.19190029810052,0.43,0.05
3059,BY_y_cv0.43_cy0.06,53.58751643228443,0.43,0.06
3060,BY_y_cv0.43_cy0.07,54.00739936550436,0.43,0.07
3061,BY_y_cv0.43_cy0.08,54.41830725916735,0.43,0.08
3062,BY_y_cv0.43_cy0.09,54.861234333840194,0.43,0.09
3063,BY_y_cv0.43_cy0.10,55.311778387033165,0.43,0.1
3064,BY_y_cv0.43_cy0.11,55.775707752084585,0.43,0.11
3065,BY_y_cv0.43_cy0.12,56.27065801781265,0.43,0.12
3066,BY_y_cv0.43_cy0.13,56.76226654341045,0.43,0.13
3067,BY_y_cv0.43_cy0.14,57.28827932353452,0.43,0.14
3068,BY_y_cv0.43_cy0.15,57.83423369944958,0.43,0.15
3069,BY_y_cv0.43_cy0.16,58.39622886147664,0.43,0.16
3070,BY_y_cv0.43_cy0.17,58.98432654705304,0.43,0.17
3071,BY_y_cv0.43_cy0.18,59.611435850836834,0.43,0.18
3072,BY_y_cv0.43_cy0.19,60.24329380072359,0.43,0.19
3073,BY_y_cv0.43_cy0.20,60.90363953945526,0.43,0.2
3074,BY_y_cv0.43_cy0.21,61.59040759351575,0.43,0.21
3075,BY_y_cv0.43_cy0.22,62.310140155321285,0.43,0.22
3076,BY_y_cv0.43_cy0.23,63.06328855291213,0.43,0.23
3077,BY_y_cv0.43_cy0.24,63.870602245412194,0.43,0.24
3078,BY_y_cv0.43_cy0.25,64.68895340603541,0.43,0.25
3079,BY_y_cv0.43_cy0.26,65.56619322834341,0.43,0.26
3080,BY_y_cv0.43_cy0.27,66.47362517362963,0.43,0.27
3081,BY_y_cv0.43_cy0.28,67.44442910437519,0.43,0.28
3082,BY_y_cv0.43_cy0.29,68.46098299770492,0.43,0.29
3083,BY_y_cv0.43_cy0.30,69.53388957897113,0.43,0.3
3084,BY_y_cv0.43_cy0.31,70.67883440148744,0.43,0.31
3085,BY_y_cv0.43_cy0.32,71.87213576590528,0.43,0.32
3086,BY_y_cv0.43_cy0.33,73.1576180019545,0.43,0.33
3087,BY_y_cv0.43_cy0.34,74.55246775397119,0.43,0.34
3088,BY_y_cv0.43_cy0.35,75.99389628866922,0.43,0.35
3089,BY_y_cv0.43_cy0.36,77.5774909400432,0.43,0.36
3090,BY_y_cv0.43_cy0.37,79.2365052110419,0.43,0.37
3091,BY_y_cv0.43_cy0.38,81.05477639466845,0.43,0.38
3092,BY_y_cv0.43_cy0.39,82.9917176840034,0.43,0.39
3093,BY_y_cv0.43_cy0.40,85.10507308341859,0.43,0.4
3094,BY_y_cv0.43_cy0.41,87.42204891936997,0.43,0.41
3095,BY_y_cv0.43_cy0.42,89.89525501313494,0.43,0.42
3096,BY_y_cv0.43_cy0.43,92.60398508303406,0.43,0.43
3097,BY_y_cv0.43_cy0.44,95.61238121299102,0.43,0.44
3098,BY_y_cv0.43_cy0.45,98.90544910182672,0.43,0.45
3099,BY_y_cv0.43_cy0.46,102.50799219336186,0.43,0.46
3100,BY_y_cv0.43_cy0.47,106.54273853727756,0.43,0.47
3101,BY_y_cv0.43_cy0.48,110.96738043336318,0.43,0.48
3102,BY_y_cv0.43_cy0.49,115.911869970951,0.43,0.49
3103,BY_y_cv0.43_cy0.50,121.47291069625972,0.43,0.5
3104,BY_y_cv0.43_cy0.51,127.63114543211744,0.43,0.51
3105,BY_y_cv0.43_cy0.52,134.64069567699664,0.43,0.52
3106,BY_y_cv0.43_cy0.53,142.5255717088645,0.43,0.53
3107,BY_y_cv0.43_cy0.54,151.39660462369903,0.43,0.54
3108,BY_y_cv0.43_cy0.55,161.46704849319124,0.43,0.55
3109,BY_y_cv0.43_cy0.56,172.97917519115143,0.43,0.56
3110,BY_y_cv0.43_cy0.57,186.0732525717731,0.43,0.57
3111,BY_y_cv0.43_cy0.58,201.0216120788946,0.43,0.58
3112,BY_y_cv0.43_cy0.59,218.1714462312453,0.43,0.59
3113,BY_y_cv0.43_cy0.60,237.9091131749884,0.43,0.6
3114,BY_y_cv0.43_cy0.61,260.40274619613905,0.43,0.61
3115,BY_y_cv0.43_cy0.62,286.5444721976253,0.43,0.62
3116,BY_y_cv0.43_cy0.63,316.6408715256936,0.43,0.63
3117,BY_y_cv0.43_cy0.64,351.2493372189362,0.43,0.64
3118,BY_y_cv0.43_cy0.65,391.5803095992273,0.43,0.65
3119,BY_y_cv0.43_cy0.66,437.96420527525,0.43,0.66
3120,BY_y_cv0.43_cy0.67,491.5960133835722,0.43,0.67
3121,BY_y_cv0.43_cy0.68,553.8452657028117,0.43,0.68
3122,BY_y_cv0.43_cy0.69,625.0630558583847,0.43,0.69
3123,BY_y_cv0.43_cy0.70,707.8217904210753,0.43,0.7
3124,BY_y_cv0.44_cy0.00,51.32004510786811,0.44,0.0
3125,BY_y_cv0.44_cy0.01,51.66125377375793,0.44,0.01
3126,BY_y_cv0.44_cy0.02,52.00108540843267,0.44,0.02
3127,BY_y_cv0.44_cy0.03,52.34992382125147,0.44,0.03
3128,BY_y_cv0.44_cy0.04,52.71961333065665,0.44,0.04
3129,BY_y_cv0.44_cy0.05,53.09888014536556,0.44,0.05
3130,BY_y_cv0.44_cy0.06,53.493819823364,0.44,0.06
3131,BY_y_cv0.44_cy0.07,53.90817941242058,0.44,0.07
3132,BY_y_cv0.44_cy0.08,54.32777897525521,0.44,0.08
3133,BY_y_cv0.44_cy0.09,54.75499702812104,0.44,0.09
3134,BY_y_cv0.44_cy0.10,55.215264291653874,0.44,0.1
3135,BY_y_cv0.44_cy0.11,55.6734652184694,0.44,0.11
3136,BY_y_cv0.44_cy0.12,56.15203349767709,0.44,0.12
3137,BY_y_cv0.44_cy0.13,56.657632657287095,0.44,0.13
3138,BY_y_cv0.44_cy0.14,57.17020342252199,0.44,0.14
3139,BY_y_cv0.44_cy0.15,57.71177466000627,0.44,0.15
3140,BY_y_cv0.44_cy0.16,58.27658319494586,0.44,0.16
3141,BY_y_cv0.44_cy0.17,58.85419225411497,0.44,0.17
3142,BY_y_cv0.44_cy0.18,59.48195824436299,0.44,0.18
3143,BY_y_cv0.44_cy0.19,60.09751935073473,0.44,0.19
3144,BY_y_cv0.44_cy0.20,60.75599990781285,0.44,0.2
3145,BY_y_cv0.44_cy0.21,61.439121184152114,0.44,0.21
3146,BY_y_cv0.44_cy0.22,62.14820663258014,0.44,0.22
3147,BY_y_cv0.44_cy0.23,62.8977720453182,0.44,0.23
3148,BY_y_cv0.44_cy0.24,63.71463860860569,0.44,0.24
3149,BY_y_cv0.44_cy0.25,64.51935566022078,0.44,0.25
3150,BY_y_cv0.44_cy0.26,65.38238660149038,0.44,0.26
3151,BY_y_cv0.44_cy0.27,66.29164239837664,0.44,0.27
3152,BY_y_cv0.44_cy0.28,67.24076066374636,0.44,0.28
3153,BY_y_cv0.44_cy0.29,68.26204967838041,0.44,0.29
3154,BY_y_cv0.44_cy0.30,69.33405036064632,0.44,0.3
3155,BY_y_cv0.44_cy0.31,70.44974872752083,0.44,0.31
3156,BY_y_cv0.44_cy0.32,71.64884052832024,0.44,0.32
3157,BY_y_cv0.44_cy0.33,72.90954284856453,0.44,0.33
3158,BY_y_cv0.44_cy0.34,74.28852928009947,0.44,0.34
3159,BY_y_cv0.44_cy0.35,75.72618399574311,0.44,0.35
3160,BY_y_cv0.44_cy0.36,77.28961678973555,0.44,0.36
3161,BY_y_cv0.44_cy0.37,78.95752161131223,0.44,0.37
3162,BY_y_cv0.44_cy0.38,80.73098746470751,0.44,0.38
3163,BY_y_cv0.44_cy0.39,82.70104433884391,0.44,0.39
3164,BY_y_cv0.44_cy0.40,84.78828347223045,0.44,0.4
3165,BY_y_cv0.44_cy0.41,87.05440304128751,0.44,0.41
3166,BY_y_cv0.44_cy0.42,89.54560792021458,0.44,0.42
3167,BY_y_cv0.44_cy0.43,92.23487459197042,0.44,0.43
3168,BY_y_cv0.44_cy0.44,95.1986899955886,0.44,0.44
3169,BY_y_cv0.44_cy0.45,98.48053552368748,0.44,0.45
3170,BY_y_cv0.44_cy0.46,102.06469232680082,0.44,0.46
3171,BY_y_cv0.44_cy0.47,106.05276694019469,0.44,0.47
3172,BY_y_cv0.44_cy0.48,110.47717208811012,0.44,0.48
3173,BY_y_cv0.44_cy0.49,115.38373485567972,0.44,0.49
3174,BY_y_cv0.44_cy0.50,120.8883824682904,0.44,0.5
3175,BY_y_cv0.44_cy0.51,127.095557014304,0.44,0.51
3176,BY_y_cv0.44_cy0.52,133.96211512631092,0.44,0.52
3177,BY_y_cv0.44_cy0.53,141.8269170526008,0.44,0.53
3178,BY_y_cv0.44_cy0.54,150.62795497685494,0.44,0.54
3179,BY_y_cv0.44_cy0.55,160.7402466559879,0.44,0.55
3180,BY_y_cv0.44_cy0.56,172.11504311067984,0.44,0.56
3181,BY_y_cv0.44_cy0.57,185.05963720399052,0.44,0.57
3182,BY_y_cv0.44_cy0.58,199.9689345147812,0.44,0.58
3183,BY_y_cv0.44_cy0.59,217.09851136527143,0.44,0.59
3184,BY_y_cv0.44_cy0.60,236.57853030364788,0.44,0.6
3185,BY_y_cv0.44_cy0.61,259.14076800641885,0.44,0.61
3186,BY_y_cv0.44_cy0.62,285.0292531039524,0.44,0.62
3187,BY_y_cv0.44_cy0.63,314.8932523972916,0.44,0.63
3188,BY_y_cv0.44_cy0.64,349.360867102296,0.44,0.64
3189,BY_y_cv0.44_cy0.65,389.1802532628375,0.44,0.65
3190,BY_y_cv0.44_cy0.66,435.65442263419743,0.44,0.66
3191,BY_y_cv0.44_cy0.67,488.5997258906302,0.44,0.67
3192,BY_y_cv0.44_cy0.68,550.627226513288,0.44,0.68
3193,BY_y_cv0.44_cy0.69,621.8033991069947,0.44,0.69
3194,BY_y_cv0.44_cy0.70,703.8769345722316,0.44,0.7
3195,BY_y_cv0.45_cy0.00,51.24087263784659,0.45,0.0
3196,BY_y_cv0.45_cy0.01,51.57765170810781,0.45,0.01
3197,BY_y_cv0.45_cy0.02,51.92912774397064,0.45,0.02
3198,BY_y_cv0.45_cy0.03,52.27854951198642,0.45,0.03
3199,BY_y_cv0.45_cy0.04,52.64602820406454,0.45,0.04
3200,BY_y_cv0.45_cy0.05,53.01510105999715,0.45,0.05
3201,BY_y_cv0.45_cy0.06,53.40654332827999,0.45,0.06
3202,BY_y_cv0.45_cy0.07,53.81962652254952,0.45,0.07
3203,BY_y_cv0.45_cy0.08,54.2398180484328,0.45,0.08
3204,BY_y_cv0.45_cy0.09,54.66125162365461,0.45,0.09
3205,BY_y_cv0.45_cy0.10,55.11241328956402,0.45,0.1
3206,BY_y_cv0.45_cy0.11,55.567587026157526,0.45,0.11
3207,BY_y_cv0.45_cy0.12,56.04405888400306,0.45,0.12
3208,BY_y_cv0.45_cy0.13,56.54600002930312,0.45,0.13
3209,BY_y_cv0.45_cy0.14,57.066642759966825,0.45,0.14
3210,BY_y_cv0.45_cy0.15,57.604752714392816,0.45,0.15
3211,BY_y_cv0.45_cy0.16,58.14772594785391,0.45,0.16
3212,BY_y_cv0.45_cy0.17,58.72408513377888,0.45,0.17
3213,BY_y_cv0.45_cy0.18,59.34805963361888,0.45,0.18
3214,BY_y_cv0.45_cy0.19,59.97414316255454,0.45,0.19
3215,BY_y_cv0.45_cy0.20,60.61725422100935,0.45,0.2
3216,BY_y_cv0.45_cy0.21,61.29707926632528,0.45,0.21
3217,BY_y_cv0.45_cy0.22,61.99796765068786,0.45,0.22
3218,BY_y_cv0.45_cy0.23,62.744729385605744,0.45,0.23
3219,BY_y_cv0.45_cy0.24,63.55106944056333,0.45,0.24
3220,BY_y_cv0.45_cy0.25,64.35885747876891,0.45,0.25
3221,BY_y_cv0.45_cy0.26,65.20505146226041,0.45,0.26
3222,BY_y_cv0.45_cy0.27,66.1013076056088,0.45,0.27
3223,BY_y_cv0.45_cy0.28,67.05551492756915,0.45,0.28
3224,BY_y_cv0.45_cy0.29,68.05220522826531,0.45,0.29
3225,BY_y_cv0.45_cy0.30,69.1146210072002,0.45,0.3
3226,BY_y_cv0.45_cy0.31,70.23812795671022,0.45,0.31
3227,BY_y_cv0.45_cy0.32,71.41711734217078,0.45,0.32
3228,BY_y_cv0.45_cy0.33,72.68358077836712,0.45,0.33
3229,BY_y_cv0.45_cy0.34,74.03129017523243,0.45,0.34
3230,BY_y_cv0.45_cy0.35,75.47398929400369,0.45,0.35
3231,BY_y_cv0.45_cy0.36,77.01053207983152,0.45,0.36
3232,BY_y_cv0.45_cy0.37,78.66719967453521,0.45,0.37
3233,BY_y_cv0.45_cy0.38,80.45225235597955,0.45,0.38
3234,BY_y_cv0.45_cy0.39,82.40020868429767,0.45,0.39
3235,BY_y_cv0.45_cy0.40,84.45714971993183,0.45,0.4
3236,BY_y_cv0.45_cy0.41,86.72642219480548,0.45,0.41
3237,BY_y_cv0.45_cy0.42,89.2098040299987,0.45,0.42
3238,BY_y_cv0.45_cy0.43,91.8731546510724,0.45,0.43
3239,BY_y_cv0.45_cy0.44,94.80442768990632,0.45,0.44
3240,BY_y_cv0.45_cy0.45,98.04882214536464,0.45,0.45
3241,BY_y_cv0.45_cy0.46,101.6500724327174,0.45,0.46
3242,BY_y_cv0.45_cy0.47,105.5971195474298,0.45,0.47
3243,BY_y_cv0.45_cy0.48,109.99989261555602,0.45,0.48
3244,BY_y_cv0.45_cy0.49,114.8875702880523,0.45,0.49
3245,BY_y_cv0.45_cy0.50,120.32094700429464,0.45,0.5
3246,BY_y_cv0.45_cy0.51,126.49235020218092,0.45,0.51
3247,BY_y_cv0.45_cy0.52,133.3302611590723,0.45,0.52
3248,BY_y_cv0.45_cy0.53,141.10104922719512,0.45,0.53
3249,BY_y_cv0.45_cy0.54,149.94668824395015,0.45,0.54
3250,BY_y_cv0.45_cy0.55,159.89397797028653,0.45,0.55
3251,BY_y_cv0.45_cy0.56,171.27027148033926,0.45,0.56
3252,BY_y_cv0.45_cy0.57,184.14747888279467,0.45,0.57
3253,BY_y_cv0.45_cy0.58,198.93004752538272,0.45,0.58
3254,BY_y_cv0.45_cy0.59,216.00104591566975,0.45,0.59
3255,BY_y_cv0.45_cy0.60,235.2894205980158,0.45,0.6
3256,BY_y_cv0.45_cy0.61,257.85872562289137,0.45,0.61
3257,BY_y_cv0.45_cy0.62,283.5365819539992,0.45,0.62
3258,BY_y_cv0.45_cy0.63,313.27815154288294,0.45,0.63
3259,BY_y_cv0.45_cy0.64,347.5296730046839,0.45,0.64
3260,BY_y_cv0.45_cy0.65,387.1731712891559,0.45,0.65
3261,BY_y_cv0.45_cy0.66,433.1207499939407,0.45,0.66
3262,BY_y_cv0.45_cy0.67,486.0344381983646,0.45,0.67
3263,BY_y_cv0.45_cy0.68,547.3375583346398,0.45,0.68
3264,BY_y_cv0.45_cy0.69,618.251088148694,0.45,0.69
3265,BY_y_cv0.45_cy0.70,700.0389617582044,0.45,0.7
3266,BY_y_cv0.46_cy0.00,51.18309037687378,0.46,0.0
3267,BY_y_cv0.46_cy0.01,51.50026020371206,0.46,0.01
3268,BY_y_cv0.46_cy0.02,51.855678434681984,0.46,0.02
3269,BY_y_cv0.46_cy0.03,52.200279922325,0.46,0.03
3270,BY_y_cv0.46_cy0.04,52.5576823165773,0.46,0.04
3271,BY_y_cv0.46_cy0.05,52.93279896829464,0.46,0.05
3272,BY_y_cv0.46_cy0.06,53.32328868896839,0.46,0.06
3273,BY_y_cv0.46_cy0.07,53.73174839233472,0.46,0.07
3274,BY_y_cv0.46_cy0.08,54.14808252660751,0.46,0.08
3275,BY_y_cv0.46_cy0.09,54.564585305068064,0.46,0.09
3276,BY_y_cv0.46_cy0.10,55.02060729386213,0.46,0.1
3277,BY_y_cv0.46_cy0.11,55.46556580654615,0.46,0.11
3278,BY_y_cv0.46_cy0.12,55.94519123131777,0.46,0.12
3279,BY_y_cv0.46_cy0.13,56.43317298761559,0.46,0.13
3280,BY_y_cv0.46_cy0.14,56.94516879432339,0.46,0.14
3281,BY_y_cv0.46_cy0.15,57.47784665822638,0.46,0.15
3282,BY_y_cv0.46_cy0.16,58.02847854936609,0.46,0.16
3283,BY_y_cv0.46_cy0.17,58.59206154736821,0.46,0.17
3284,BY_y_cv0.46_cy0.18,59.20937994682173,0.46,0.18
3285,BY_y_cv0.46_cy0.19,59.8277983078764,0.46,0.19
3286,BY_y_cv0.46_cy0.20,60.47617238111688,0.46,0.2
3287,BY_y_cv0.46_cy0.21,61.151629969336135,0.46,0.21
3288,BY_y_cv0.46_cy0.22,61.85418176779259,0.46,0.22
3289,BY_y_cv0.46_cy0.23,62.58416380537257,0.46,0.23
3290,BY_y_cv0.46_cy0.24,63.39420156522174,0.46,0.24
3291,BY_y_cv0.46_cy0.25,64.18715989924111,0.46,0.25
3292,BY_y_cv0.46_cy0.26,65.04657262941838,0.46,0.26
3293,BY_y_cv0.46_cy0.27,65.92614486448277,0.46,0.27
3294,BY_y_cv0.46_cy0.28,66.85968720378261,0.46,0.28
3295,BY_y_cv0.46_cy0.29,67.85655403005968,0.46,0.29
3296,BY_y_cv0.46_cy0.30,68.9140955654195,0.46,0.3
3297,BY_y_cv0.46_cy0.31,70.04126044821352,0.46,0.31
3298,BY_y_cv0.46_cy0.32,71.20289894676645,0.46,0.32
3299,BY_y_cv0.46_cy0.33,72.44842402806191,0.46,0.33
3300,BY_y_cv0.46_cy0.34,73.79901154833534,0.46,0.34
3301,BY_y_cv0.46_cy0.35,75.2490928013738,0.46,0.35
3302,BY_y_cv0.46_cy0.36,76.76577792481895,0.46,0.36
3303,BY_y_cv0.46_cy0.37,78.41484212458927,0.46,0.37
3304,BY_y_cv0.46_cy0.38,80.18739281346461,0.46,0.38
3305,BY_y_cv0.46_cy0.39,82.0753630185447,0.46,0.39
3306,BY_y_cv0.46_cy0.40,84.14211209792067,0.46,0.4
3307,BY_y_cv0.46_cy0.41,86.40382216262518,0.46,0.41
3308,BY_y_cv0.46_cy0.42,88.85262486069459,0.46,0.42
3309,BY_y_cv0.46_cy0.43,91.52309583624393,0.46,0.43
3310,BY_y_cv0.46_cy0.44,94.45478107804756,0.46,0.44
3311,BY_y_cv0.46_cy0.45,97.6892956685113,0.46,0.45
3312,BY_y_cv0.46_cy0.46,101.22207592973136,0.46,0.46
3313,BY_y_cv0.46_cy0.47,105.1334613302732,0.46,0.47
3314,BY_y_cv0.46_cy0.48,109.55500509974684,0.46,0.48
3315,BY_y_cv0.46_cy0.49,114.36281901736656,0.46,0.49
3316,BY_y_cv0.46_cy0.50,119.8005673255053,0.46,0.5
3317,BY_y_cv0.46_cy0.51,125.8563780793913,0.46,0.51
3318,BY_y_cv0.46_cy0.52,132.7489414710977,0.46,0.52
3319,BY_y_cv0.46_cy0.53,140.49942352038488,0.46,0.53
3320,BY_y_cv0.46_cy0.54,149.2176134280357,0.46,0.54
3321,BY_y_cv0.46_cy0.55,159.15361989176236,0.46,0.55
3322,BY_y_cv0.46_cy0.56,170.50489341894246,0.46,0.56
3323,BY_y_cv0.46_cy0.57,183.23204031053228,0.46,0.57
3324,BY_y_cv0.46_cy0.58,198.01424332783196,0.46,0.58
3325,BY_y_cv0.46_cy0.59,214.95926122128756,0.46,0.59
3326,BY_y_cv0.46_cy0.60,234.17593706627017,0.46,0.6
3327,BY_y_cv0.46_cy0.61,256.45377977666976,0.46,0.61
3328,BY_y_cv0.46_cy0.62,282.02459011243866,0.46,0.62
3329,BY_y_cv0.46_cy0.63,311.61931249749995,0.46,0.63
3330,BY_y_cv0.46_cy0.64,345.8277066069575,0.46,0.64
3331,BY_y_cv0.46_cy0.65,385.3193377373519,0.46,0.65
3332,BY_y_cv0.46_cy0.66,431.0208398541632,0.46,0.66
3333,BY_y_cv0.46_cy0.67,483.6153268020415,0.46,0.67
3334,BY_y_cv0.46_cy0.68,544.7766875363735,0.46,0.68
3335,BY_y_cv0.46_cy0.69,615.0977212052944,0.46,0.69
3336,BY_y_cv0.46_cy0.70,696.5148884667632,0.46,0.7
3337,BY_y_cv0.47_cy0.00,51.1124511197173,0.47,0.0
3338,BY_y_cv0.47_cy0.01,51.432655288634855,0.47,0.01
3339,BY_y_cv0.47_cy0.02,51.77258042040994,0.47,0.02
3340,BY_y_cv0.47_cy0.03,52.13140619767437,0.47,0.03
3341,BY_y_cv0.47_cy0.04,52.47877316394406,0.47,0.04
3342,BY_y_cv0.47_cy0.05,52.85388078594243,0.47,0.05
3343,BY_y_cv0.47_cy0.06,53.24010494680334,0.47,0.06
3344,BY_y_cv0.47_cy0.07,53.63530931495152,0.47,0.07
3345,BY_y_cv0.47_cy0.08,54.04478637897027,0.47,0.08
3346,BY_y_cv0.47_cy0.09,54.47223277917054,0.47,0.09
3347,BY_y_cv0.47_cy0.10,54.91218415709719,0.47,0.1
3348,BY_y_cv0.47_cy0.11,55.36921289251932,0.47,0.11
3349,BY_y_cv0.47_cy0.12,55.8428465613726,0.47,0.12
3350,BY_y_cv0.47_cy0.13,56.3331356409437,0.47,0.13
3351,BY_y_cv0.47_cy0.14,56.83935430011589,0.47,0.14
3352,BY_y_cv0.47_cy0.15,57.37274739188797,0.47,0.15
3353,BY_y_cv0.47_cy0.16,57.914320992275314,0.47,0.16
3354,BY_y_cv0.47_cy0.17,58.47990099565341,0.47,0.17
3355,BY_y_cv0.47_cy0.18,59.06706022814233,0.47,0.18
3356,BY_y_cv0.47_cy0.19,59.70351890914954,0.47,0.19
3357,BY_y_cv0.47_cy0.20,60.34751035281916,0.47,0.2
3358,BY_y_cv0.47_cy0.21,61.01055297259591,0.47,0.21
3359,BY_y_cv0.47_cy0.22,61.72438212920661,0.47,0.22
3360,BY_y_cv0.47_cy0.23,62.44902377556173,0.47,0.23
3361,BY_y_cv0.47_cy0.24,63.22863878030786,0.47,0.24
